q_id,q_status,q_date,ia_date,wd_date,on_date,county_1,type_clean,type1,type2,type3,mw1,mw2,mw3
1722,WITHDRAWN,2020-04-15 07:00:00,,2021-04-09 07:00:00,,KINGS,,Storage,Photovoltaic,,250.0,250.0,
1823,WITHDRAWN,2020-04-15 07:00:00,,2024-06-10 07:00:00,,MARICOPA,,Storage,Photovoltaic,,473.76,473.76,
1680,COMPLETED,2020-05-13 07:00:00,,,2021-08-19 07:00:00,KERN,,Photovoltaic,,,5.0,,
1828,ACTIVE,2020-07-14 07:00:00,,,,FRESNO,,Storage,,,5.0,,
1829,COMPLETED,2020-12-14 08:00:00,,,2021-08-09 07:00:00,SAN BERNARDINO,,Combined Cycle,,,100.0,,
1830,WITHDRAWN,2020-12-21 08:00:00,,2023-12-05 08:00:00,,ALAMEDA,,Storage,,,55.65,,
1831,ACTIVE,2021-02-26 08:00:00,,,,SAN LUIS OBISPO,,Storage,,,405.4,,
1834,COMPLETED,2021-03-02 08:00:00,,,2022-05-14 07:00:00,SAN DIEGO,,Gas Turbine,,,2.8,,
1833,WITHDRAWN,2021-03-23 07:00:00,,2021-08-25 07:00:00,,RIVERSIDE,,Storage,,,510.21,,
2070,WITHDRAWN,2021-04-05 07:00:00,,2022-12-01 08:00:00,,KERN,,Storage,Photovoltaic,,606.048,606.048,
2150,ACTIVE,2021-04-15 07:00:00,,,,CLARK,,Photovoltaic,Storage,,307.0,307.0,
2149,ACTIVE,2021-04-15 07:00:00,,,,INYO,,Storage,Photovoltaic,,515.08,508.56,
2148,ACTIVE,2021-04-15 07:00:00,,,,CLARK,,Storage,Photovoltaic,,537.0067,543.856,
2147,ACTIVE,2021-04-15 07:00:00,,,,CLARK,,Photovoltaic,Storage,,350.0,350.0,
2146,ACTIVE,2021-04-15 07:00:00,,,,NYE,,Storage,Photovoltaic,,516.7638,516.7638,
2145,ACTIVE,2021-04-15 07:00:00,,,,NYE,,Photovoltaic,Storage,,223.33,110.87,
2142,ACTIVE,2021-04-15 07:00:00,,,,NYE,,Storage,Photovoltaic,,516.7638,516.7638,
2153,ACTIVE,2021-04-15 07:00:00,,,,SAN DIEGO,,Storage,,,213.5487,,
2141,ACTIVE,2021-04-15 07:00:00,,,,CLARK,,Storage,,,256.29,,
2140,ACTIVE,2021-04-15 07:00:00,,,,CLARK,,Storage,Photovoltaic,,250.0,250.0,
2139,ACTIVE,2021-04-15 07:00:00,,,,L.A,,Storage,,,256.29,,
2136,ACTIVE,2021-04-15 07:00:00,,,,LOS ANGELES,,Storage,,,312.96,,
2131,ACTIVE,2021-04-15 07:00:00,,,,LOS ANGELES,,Storage,,,200.0,,
2144,ACTIVE,2021-04-15 07:00:00,,,,NYE,,Storage,Photovoltaic,,515.08,508.56,
2154,ACTIVE,2021-04-15 07:00:00,,,,YUMA,,Storage,Photovoltaic,,308.47,308.0,
2161,ACTIVE,2021-04-15 07:00:00,,,,YUMA,,Photovoltaic,Storage,,208.494,208.494,
2129,ACTIVE,2021-04-15 07:00:00,,,,ORANGE,,Storage,,,102.26,,
2188,ACTIVE,2021-04-15 07:00:00,,,,SAN DIEGO,,Storage,,,51.4,,
2186,ACTIVE,2021-04-15 07:00:00,,,,SAN DIEGO,,Storage,,,256.0,,
2185,ACTIVE,2021-04-15 07:00:00,,,,SAN DIEGO,,Storage,,,256.29,,
2184,ACTIVE,2021-04-15 07:00:00,,,,SAN DIEGO,,Storage,,,100.6499,,
2182,ACTIVE,2021-04-15 07:00:00,,,,SAN DIEGO,,Storage,,,101.9,,
2180,ACTIVE,2021-04-15 07:00:00,,,,SAN DIEGO,,Storage,,,312.96,,
2157,ACTIVE,2021-04-15 07:00:00,,,,SAN DIEGO,,Storage,,,304.39992,,
2178,ACTIVE,2021-04-15 07:00:00,,,,SAN DIEGO,,Storage,,,312.96,,
2176,ACTIVE,2021-04-15 07:00:00,,,,IMPERIAL,,Storage,,,633.1,,
2173,ACTIVE,2021-04-15 07:00:00,,,,SAN DIEGO,,Storage,,,206.31,,
2167,ACTIVE,2021-04-15 07:00:00,,,,SAN DIEGO,,Storage,,,71.3,,
2166,ACTIVE,2021-04-15 07:00:00,,,,IMPERIAL,,Storage,Photovoltaic,,1182.38,1182.38,
2165,ACTIVE,2021-04-15 07:00:00,,,,SAN DIEGO,,Storage,,,105.0,,
2162,ACTIVE,2021-04-15 07:00:00,,,,BAJA CALIFORNIA,,Photovoltaic,Storage,,286.13,286.13,
2177,ACTIVE,2021-04-15 07:00:00,,,,SAN DIEGO,,Wind Turbine,Storage,,105.8,313.91928,
2127,ACTIVE,2021-04-15 07:00:00,,,,LOS ANGELES,,Storage,,,241.5,,
1977,ACTIVE,2021-04-15 07:00:00,,,,MADERA,,Storage,,,79.5871,,
1980,ACTIVE,2021-04-15 07:00:00,,,,KERN,,Photovoltaic,Storage,,412.336,412.336,
1903,ACTIVE,2021-04-15 07:00:00,,,,STANISLAUS,,Storage,,,365.12,,
1900,ACTIVE,2021-04-15 07:00:00,,,,SAN MATEO,,Storage,,,250.0,,
1896,ACTIVE,2021-04-15 07:00:00,,,,SAN JOAQUIN,,Storage,,,268.065,,
1895,ACTIVE,2021-04-15 07:00:00,,,,STANISLAUS,,Storage,,,102.672,,
1892,ACTIVE,2021-04-15 07:00:00,,,,CONTRA COSTA,,Storage,,,307.878,,
1889,ACTIVE,2021-04-15 07:00:00,,,,MONTEREY,,Storage,Wind Turbine,,756.813,1525.172,
1887,ACTIVE,2021-04-15 07:00:00,,,,SAN JOAQUIN,,Storage,Photovoltaic,,356.592,356.592,
1881,ACTIVE,2021-04-15 07:00:00,,,,ALAMEDA,,Storage,,,504.0,,
1880,ACTIVE,2021-04-15 07:00:00,,,,ALAMEDA,,Storage,,,75.6,,
1877,ACTIVE,2021-04-15 07:00:00,,,,ALAMEDA,,Storage,,,252.0,,
1876,ACTIVE,2021-04-15 07:00:00,,,,CALAVERAS,,Storage,,,101.0,,
1875,ACTIVE,2021-04-15 07:00:00,,,,CONTRA COSTA,,Storage,,,504.0,,
1874,ACTIVE,2021-04-15 07:00:00,,,,CONTRA COSTA,,Storage,,,504.0,,
1872,ACTIVE,2021-04-15 07:00:00,,,,CONTRA COSTA,,Storage,,,353.2,,
1904,ACTIVE,2021-04-15 07:00:00,,,,SAN JOAQUIN,,Storage,,,365.12,,
1871,ACTIVE,2021-04-15 07:00:00,,,,BUTTE,,Storage,,,213.55,,
1866,ACTIVE,2021-04-15 07:00:00,,,,SANTA CLARA,,Storage,,,101.888,,
1865,ACTIVE,2021-04-15 07:00:00,,,,SANTA CRUZ,,Storage,,,203.699,,
1864,ACTIVE,2021-04-15 07:00:00,,,,SUTTER,,Storage,,,50.5,,
1863,ACTIVE,2021-04-15 07:00:00,,,,TEHAMA,,Storage,,,251.9,,
1862,ACTIVE,2021-04-15 07:00:00,,,,SUTTER,,Storage,,,50.5,,
1859,ACTIVE,2021-04-15 07:00:00,,,,SONOMA,,Steam Turbine,,,53.0,,
1858,ACTIVE,2021-04-15 07:00:00,,,,TEHAMA,,Photovoltaic,,,142.85,,
1856,ACTIVE,2021-04-15 07:00:00,,,,SOLANO,,Storage,,,102.15,,
1854,ACTIVE,2021-04-15 07:00:00,,,,SOLANO,,Storage,,,475.96,,
1850,ACTIVE,2021-04-15 07:00:00,,,,SOLANO,,Storage,,,120.62,,
1847,ACTIVE,2021-04-15 07:00:00,,,,SOLANO,,Storage,,,710.6,,
1846,ACTIVE,2021-04-15 07:00:00,,,,SONOMA,,Storage,,,121.55,,
1843,ACTIVE,2021-04-15 07:00:00,,,,SOLANO,,Storage,,,400.0,,
1842,ACTIVE,2021-04-15 07:00:00,,,,SOLANO,,Storage,,,417.3487,,
1867,ACTIVE,2021-04-15 07:00:00,,,,SAN JOAQUIN,,Storage,,,462.57,,
1840,ACTIVE,2021-04-15 07:00:00,,,,NAPA,,Storage,,,252.0,,
1911,ACTIVE,2021-04-15 07:00:00,,,,ALAMEDA,,Storage,,,252.0,,
1914,ACTIVE,2021-04-15 07:00:00,,,,CONTRA COSTA,,Storage,,,179.4,,
1975,ACTIVE,2021-04-15 07:00:00,,,,FRESNO,,Photovoltaic,Storage,,35.979,35.951,
1973,ACTIVE,2021-04-15 07:00:00,,,,FRESNO,,Storage,,,100.0,,
1970,ACTIVE,2021-04-15 07:00:00,,,,MERCED,,Photovoltaic,Storage,,131.43,65.47,
1968,ACTIVE,2021-04-15 07:00:00,,,,KINGS,,Photovoltaic,Storage,,1040.0,520.0,
1966,ACTIVE,2021-04-15 07:00:00,,,,FRESNO,,Photovoltaic,Storage,,25.54,25.54,
1963,ACTIVE,2021-04-15 07:00:00,,,,MERCED,,Storage,,,256.29,,
1962,ACTIVE,2021-04-15 07:00:00,,,,FRESNO,,Storage,,,508.0,,
1960,ACTIVE,2021-04-15 07:00:00,,,,MERCED,,Storage,,,100.0,,
1959,ACTIVE,2021-04-15 07:00:00,,,,FRESNO,,Storage,Photovoltaic,,300.951,303.678,
1958,ACTIVE,2021-04-15 07:00:00,,,,MERCED,,Photovoltaic,Storage,,158.9783,158.5678,
1956,ACTIVE,2021-04-15 07:00:00,,,,FRESNO,,Storage,Photovoltaic,,203.659,203.849,
1955,ACTIVE,2021-04-15 07:00:00,,,,FRESNO,,Storage,Photovoltaic,,127.37,127.57,
1954,ACTIVE,2021-04-15 07:00:00,,,,FRESNO,,Storage,Photovoltaic,,101.83,102.1,
1953,ACTIVE,2021-04-15 07:00:00,,,,MADERA,,Storage,,,151.7416,,
1912,ACTIVE,2021-04-15 07:00:00,,,,ALAMEDA,,Storage,,,365.12,,
1952,ACTIVE,2021-04-15 07:00:00,,,,MERCED,,Photovoltaic,Storage,,307.0,307.0,
1943,ACTIVE,2021-04-15 07:00:00,,,,MERCED,,Photovoltaic,Storage,,1176.1,1176.1,
1935,ACTIVE,2021-04-15 07:00:00,,,,FRESNO,,Photovoltaic,Storage,,206.091,206.091,
1934,ACTIVE,2021-04-15 07:00:00,,,,MADERA,,Storage,Photovoltaic,,203.2,203.2,
1933,ACTIVE,2021-04-15 07:00:00,,,,MADERA,,Storage,,,203.699,,
1932,ACTIVE,2021-04-15 07:00:00,,,,MERCED,,Storage,,,203.699,,
1930,ACTIVE,2021-04-15 07:00:00,,,,FRESNO,,Storage,,,203.699,,
1929,ACTIVE,2021-04-15 07:00:00,,,,SAN JOAQUIN,,Storage,,,151.3,,
1928,ACTIVE,2021-04-15 07:00:00,,,,MONTEREY,,Storage,,,124.3,,
1922,ACTIVE,2021-04-15 07:00:00,,,,SAN JOAQUIN,,Storage,,,515.418,,
1921,ACTIVE,2021-04-15 07:00:00,,,,SAN BENITO,,Storage,Photovoltaic,,112.386,112.491,
1920,ACTIVE,2021-04-15 07:00:00,,,,SAN JOAQUIN,,Storage,,,213.55,,
1919,ACTIVE,2021-04-15 07:00:00,,,,SAN MATEO,,Storage,,,100.9,,
1918,ACTIVE,2021-04-15 07:00:00,,,,SANTA CLARA,,Storage,,,50.0,,
1915,ACTIVE,2021-04-15 07:00:00,,,,CONTRA COSTA,,Storage,,,256.29,,
1949,ACTIVE,2021-04-15 07:00:00,,,,FRESNO,,Storage,Photovoltaic,,1182.384,1182.384,
1838,ACTIVE,2021-04-15 07:00:00,,,,SONOMA,,Storage,,,313.79321,,
1837,ACTIVE,2021-04-15 07:00:00,,,,MARIN,,Storage,,,313.79321,,
1983,ACTIVE,2021-04-15 07:00:00,,,,KERN,,Photovoltaic,Storage,,102.254047,101.763518,
2059,ACTIVE,2021-04-15 07:00:00,,,,LOS ANGELES,,Storage,,,261.0,,
2060,ACTIVE,2021-04-15 07:00:00,,,,KERN,,Storage,,,528.0,,
2061,ACTIVE,2021-04-15 07:00:00,,,,LOS ANGELES,,Photovoltaic,Storage,,153.5,153.5,
2062,ACTIVE,2021-04-15 07:00:00,,,,LOS ANGELES,,Storage,,,213.5926,,
2064,ACTIVE,2021-04-15 07:00:00,,,,LOS ANGELES,,Storage,,,302.4,,
2066,ACTIVE,2021-04-15 07:00:00,,,,VENTURA,,Storage,,,504.8,,
2068,ACTIVE,2021-04-15 07:00:00,,,,TULARE,,Storage,,,152.1,,
2078,ACTIVE,2021-04-15 07:00:00,,,,KERN,,Photovoltaic,Storage,,372.3,225.0,
2080,ACTIVE,2021-04-15 07:00:00,,,,LOS ANGELES,,Photovoltaic,Storage,,113.832,102.672,
2081,ACTIVE,2021-04-15 07:00:00,,,,TULARE,,Photovoltaic,Storage,,215.4124,214.0983,
2082,ACTIVE,2021-04-15 07:00:00,,,,LOS ANGELES,,Storage,,,300.0,,
2085,ACTIVE,2021-04-15 07:00:00,,,,TULARE,,Storage,Photovoltaic,,345.0,464.42,
2089,ACTIVE,2021-04-15 07:00:00,,,,KERN,,Storage,,,513.2,,
2090,ACTIVE,2021-04-15 07:00:00,,,,VENTURA,,Storage,,,473.0,,
2058,ACTIVE,2021-04-15 07:00:00,,,,TULARE,,Storage,,,261.0,,
2091,ACTIVE,2021-04-15 07:00:00,,,,LOS ANGELES,,Storage,,,256.0,,
2096,ACTIVE,2021-04-15 07:00:00,,,,SAN BERNARDINO,,Storage,,,408.12,,
2097,ACTIVE,2021-04-15 07:00:00,,,,SAN BERNARDINO,,Photovoltaic,Storage,,56.0,56.0,
2101,ACTIVE,2021-04-15 07:00:00,,,,SAN BERNARDINO,,Storage,,,213.5957,,
2103,ACTIVE,2021-04-15 07:00:00,,,,SAN BERNARDINO,,Photovoltaic,Storage,,312.96,312.96,
2104,ACTIVE,2021-04-15 07:00:00,,,,SAN BERNARDINO,,Storage,,,410.76,,
2105,ACTIVE,2021-04-15 07:00:00,,,,SAN BERNARDINO,,Storage,,,512.58,,
2109,ACTIVE,2021-04-15 07:00:00,,,,LOS ANGELES,,Storage,,,405.663412,,
2111,ACTIVE,2021-04-15 07:00:00,,,,LOS ANGELES,,Storage,,,405.514808,,
2113,ACTIVE,2021-04-15 07:00:00,,,,LOS ANGELES,,Storage,,,405.750886,,
2114,ACTIVE,2021-04-15 07:00:00,,,,SAN BERNARDINO,,Storage,,,403.4,,
2115,ACTIVE,2021-04-15 07:00:00,,,,LOS ANGELES,,Storage,,,405.750886,,
2116,ACTIVE,2021-04-15 07:00:00,,,,LOS ANGELES,,Storage,,,405.514808,,
2117,ACTIVE,2021-04-15 07:00:00,,,,LOS ANGELES,,Storage,,,405.663412,,
2121,ACTIVE,2021-04-15 07:00:00,,,,LOS ANGELES,,Storage,,,252.0,,
2092,ACTIVE,2021-04-15 07:00:00,,,,VENTURA,,Storage,,,511.725,,
2055,ACTIVE,2021-04-15 07:00:00,,,,KERN,,Photovoltaic,Storage,,623.48,623.48,
2052,ACTIVE,2021-04-15 07:00:00,,,,LA PAZ,,Photovoltaic,Storage,,1009.9,1010.88,
2051,ACTIVE,2021-04-15 07:00:00,,,,RIVERSIDE,,Photovoltaic,Storage,,65.0,404.8,
1987,ACTIVE,2021-04-15 07:00:00,,,,KERN,,Photovoltaic,Storage,,358.2,358.2,
1992,ACTIVE,2021-04-15 07:00:00,,,,KERN,,Storage,Photovoltaic,,159.4008,160.3879,
1994,ACTIVE,2021-04-15 07:00:00,,,,KERN,,Storage,,,100.9,,
1995,ACTIVE,2021-04-15 07:00:00,,,,KERN,,Storage,,,201.8,,
1998,ACTIVE,2021-04-15 07:00:00,,,,SAN LUIS OBISPO,,Storage,Wind Turbine,,756.054,1518.472,
2001,ACTIVE,2021-04-15 07:00:00,,,,KERN,,Storage,,,114.264,,
2004,ACTIVE,2021-04-15 07:00:00,,,,KINGS,,Photovoltaic,Storage,,410.0,411.3018,
2008,ACTIVE,2021-04-15 07:00:00,,,,SAN LUIS OBISPO,,Wind Turbine,Storage,,1190.0,319.35,
2013,ACTIVE,2021-04-15 07:00:00,,,,TULARE,,Storage,Photovoltaic,,172.835,172.835,
2015,ACTIVE,2021-04-15 07:00:00,,,,KERN,,Storage,Photovoltaic,,310.63,310.63,
2017,ACTIVE,2021-04-15 07:00:00,,,,TULARE,,Photovoltaic,Storage,,163.268,163.268,
2018,ACTIVE,2021-04-15 07:00:00,,,,KERN,,Storage,,,30.8,,
2022,ACTIVE,2021-04-15 07:00:00,,,,LA PAZ,,Photovoltaic,Storage,,379.7505,376.0403,
2023,ACTIVE,2021-04-15 07:00:00,,,,LA PAZ,,Photovoltaic,Storage,,2042.4,2090.2,
2025,ACTIVE,2021-04-15 07:00:00,,,,LA PAZ,,Storage,Photovoltaic,,718.81,718.81,
2027,ACTIVE,2021-04-15 07:00:00,,,,MARICOPA,,Storage,Photovoltaic,,410.76,410.76,
2029,ACTIVE,2021-04-15 07:00:00,,,,MARICOPA,,Photovoltaic,Storage,,169.2,160.98,
2050,ACTIVE,2021-04-15 07:00:00,,,,RIVERSIDE,,Storage,Storage,,1417.0,1434.4,
2049,ACTIVE,2021-04-15 07:00:00,,,,RIVERSIDE,,Storage,,,410.76,,
2048,ACTIVE,2021-04-15 07:00:00,,,,RIVERSIDE,,Storage,Photovoltaic,,288.144,288.0,
2045,ACTIVE,2021-04-15 07:00:00,,,,RIVERSIDE,,Storage,Photovoltaic,,430.192,430.192,
2043,ACTIVE,2021-04-15 07:00:00,,,,SAN BERNARDINO,,Storage,,,252.0,,
2042,ACTIVE,2021-04-15 07:00:00,,,,RIVERSIDE,,Storage,Photovoltaic,,650.0,350.0,
2125,ACTIVE,2021-04-15 07:00:00,,,,ORANGE,,Storage,,,302.4,,
2041,ACTIVE,2021-04-15 07:00:00,,,,RIVERSIDE,,Storage,,,254.77,,
2037,ACTIVE,2021-04-15 07:00:00,,,,SAN BERNARDINO,,Storage,,,202.8,,
2036,ACTIVE,2021-04-15 07:00:00,,,,RIVERSIDE,,Photovoltaic,Storage,,273.0212,268.7138,
2034,ACTIVE,2021-04-15 07:00:00,,,,SAN BERNARDINO,,Storage,,,261.0,,
2033,ACTIVE,2021-04-15 07:00:00,,,,RIVERSIDE,,Storage,,,360.296,,
2032,ACTIVE,2021-04-15 07:00:00,,,,SAN BERNARDINO,,Storage,,,405.663412,,
2031,ACTIVE,2021-04-15 07:00:00,,,,RIVERSIDE,,Storage,,,206.091,,
2039,ACTIVE,2021-04-15 07:00:00,,,,RIVERSIDE,,Storage,,,254.77,,
2124,ACTIVE,2021-04-15 07:00:00,,,,LOS ANGELES,,Storage,,,302.4,,
1845,WITHDRAWN,2021-04-15 07:00:00,,2024-11-01 07:00:00,,SONOMA,,Storage,,,102.2112,,
2006,WITHDRAWN,2021-04-15 07:00:00,,2024-12-13 08:00:00,,KERN,,Storage,,,92.07,,
1969,WITHDRAWN,2021-04-15 07:00:00,,2024-07-24 07:00:00,,KINGS,,Photovoltaic,Storage,,87.5,87.5,
1967,WITHDRAWN,2021-04-15 07:00:00,,2022-12-28 08:00:00,,FRESNO,,Storage,Photovoltaic,,192.73,192.73,
1965,WITHDRAWN,2021-04-15 07:00:00,,2022-12-28 08:00:00,,KINGS,,Photovoltaic,Storage,,61.8,60.0,
1964,WITHDRAWN,2021-04-15 07:00:00,,2022-11-28 08:00:00,,KINGS,,Storage,,,70.879997,,
1961,WITHDRAWN,2021-04-15 07:00:00,,2022-11-15 08:00:00,,TBD,,Storage,,,360.198,,
1957,WITHDRAWN,2021-04-15 07:00:00,,2022-11-23 08:00:00,,FRESNO,,Photovoltaic,Storage,,116.233,115.745,
1951,WITHDRAWN,2021-04-15 07:00:00,,2022-12-02 08:00:00,,FRESNO,,Storage,,,62.37,,
1950,WITHDRAWN,2021-04-15 07:00:00,,2022-12-02 08:00:00,,KINGS,,Storage,,,20.4,,
1948,WITHDRAWN,2021-04-15 07:00:00,,2022-12-13 08:00:00,,MERCED,,Storage,,,151.42,,
1947,WITHDRAWN,2021-04-15 07:00:00,,2022-12-13 08:00:00,,FRESNO,,Storage,,,100.93,,
1946,WITHDRAWN,2021-04-15 07:00:00,,2022-12-30 08:00:00,,MERCED,,Storage,,,101.1,,
1945,WITHDRAWN,2021-04-15 07:00:00,,2022-11-15 08:00:00,,FRESNO COUNTY,,Storage,Photovoltaic,,255.5,255.5,
1944,WITHDRAWN,2021-04-15 07:00:00,,2023-01-30 08:00:00,,MERCED,,Storage,Photovoltaic,,561.5,561.5,
1942,WITHDRAWN,2021-04-15 07:00:00,,2022-11-15 08:00:00,,MERCED COUNTY,,Storage,Photovoltaic,,105.735,105.735,
1941,WITHDRAWN,2021-04-15 07:00:00,,2022-12-07 08:00:00,,KINGS,,Photovoltaic,Storage,,204.8,204.8,
1940,WITHDRAWN,2021-04-15 07:00:00,,2025-04-09 07:00:00,,FRESNO,,Storage,,,150.0,,
1939,WITHDRAWN,2021-04-15 07:00:00,,2022-11-15 08:00:00,,TBD,,Storage,,,772.245,,
1938,WITHDRAWN,2021-04-15 07:00:00,,2021-08-17 07:00:00,,TBD,,Storage,,,178.881,,
1937,WITHDRAWN,2021-04-15 07:00:00,,2022-12-12 08:00:00,,MERCED,,Photovoltaic,Storage,,154.362,154.362,
1971,WITHDRAWN,2021-04-15 07:00:00,,2023-01-18 08:00:00,,FRESNO,,Storage,,,204.07,,
1972,WITHDRAWN,2021-04-15 07:00:00,,2022-11-21 08:00:00,,KINGS,,Storage,,,213.55,,
1974,WITHDRAWN,2021-04-15 07:00:00,,2023-08-29 07:00:00,,MONTEREY,,Photovoltaic,Storage,,60.599998,30.219999,
1976,WITHDRAWN,2021-04-15 07:00:00,,2023-01-18 08:00:00,,FRESNO,,Storage,Photovoltaic,,202.5,202.5,
2007,WITHDRAWN,2021-04-15 07:00:00,,2023-01-12 08:00:00,,SAN LUIS OBISPO,,Wind Turbine,,,1028.94,,
2005,WITHDRAWN,2021-04-15 07:00:00,,2022-11-07 08:00:00,,KERN,,Photovoltaic,Storage,,307.1,300.0,
2003,WITHDRAWN,2021-04-15 07:00:00,,2022-11-29 08:00:00,,KERN,,Storage,Photovoltaic,,102.2814,103.1744,
2002,WITHDRAWN,2021-04-15 07:00:00,,2023-01-05 08:00:00,,TULARE,,Storage,Photovoltaic,,196.56,196.56,
2000,WITHDRAWN,2021-04-15 07:00:00,,2022-12-14 08:00:00,,KERN,,Storage,Photovoltaic,,113.325,113.325,
1999,WITHDRAWN,2021-04-15 07:00:00,,2022-11-07 08:00:00,,KERN,,Photovoltaic,Storage,,101.72,52.9,
1997,WITHDRAWN,2021-04-15 07:00:00,,2022-12-18 08:00:00,,SAN LUIS OBISPO,,Storage,,,406.142,,
1996,WITHDRAWN,2021-04-15 07:00:00,,2023-01-17 08:00:00,,KERN,,Storage,,,76.5,,
1993,WITHDRAWN,2021-04-15 07:00:00,,2022-12-16 08:00:00,,KERN,,Storage,,,101.629085,,
1936,WITHDRAWN,2021-04-15 07:00:00,,2022-11-15 08:00:00,,TBD,,Photovoltaic,Storage,,439.084,439.084,
1991,WITHDRAWN,2021-04-15 07:00:00,,2022-12-16 08:00:00,,KERN COUNTY,,Storage,Photovoltaic,,100.0,102.1,
1989,WITHDRAWN,2021-04-15 07:00:00,,2022-12-16 08:00:00,,KERN COUNTY,,Storage,,,151.6,,
1988,WITHDRAWN,2021-04-15 07:00:00,,2023-01-17 08:00:00,,KERN,,Storage,Photovoltaic,,101.780995,102.288542,
1986,WITHDRAWN,2021-04-15 07:00:00,,2022-12-02 08:00:00,,KERN,,Storage,Photovoltaic,,101.780758,102.297102,
1985,WITHDRAWN,2021-04-15 07:00:00,,2022-12-02 08:00:00,,KERN COUNTY,,Storage,Photovoltaic,,150.0,153.5,
1984,WITHDRAWN,2021-04-15 07:00:00,,2022-12-02 08:00:00,,TULARE COUNTY,,Photovoltaic,Storage,,153.54,153.54,
1982,WITHDRAWN,2021-04-15 07:00:00,,2022-12-02 08:00:00,,KERN,,Storage,Photovoltaic,,101.7635,102.254,
1981,WITHDRAWN,2021-04-15 07:00:00,,2022-12-02 08:00:00,,KERN,,Photovoltaic,Storage,,102.304937,101.7915,
1979,WITHDRAWN,2021-04-15 07:00:00,,2022-12-07 08:00:00,,TBD,,Storage,,,514.83,,
1978,WITHDRAWN,2021-04-15 07:00:00,,2022-12-19 08:00:00,,KERN,,Storage,,,101.9,,
1990,WITHDRAWN,2021-04-15 07:00:00,,2022-12-16 08:00:00,,KERN COUNTY,,Storage,,,101.0,,
2009,WITHDRAWN,2021-04-15 07:00:00,,2022-11-28 08:00:00,,SAN LUIS OBISPO,,Storage,,,75.0,,
1931,WITHDRAWN,2021-04-15 07:00:00,,2022-12-19 08:00:00,,FRESNO,,Storage,,,178.192,,
1926,WITHDRAWN,2021-04-15 07:00:00,,2023-01-10 08:00:00,,SANTA CRUZ,,Storage,,,204.07,,
1884,WITHDRAWN,2021-04-15 07:00:00,,2022-12-09 08:00:00,,SANTA CLARA,,Storage,,,105.7884,,
1883,WITHDRAWN,2021-04-15 07:00:00,,2023-01-09 08:00:00,,SAN JOAQUIN,,Storage,,,615.6,,
1882,WITHDRAWN,2021-04-15 07:00:00,,2022-12-02 08:00:00,,ALAMEDA,,Storage,,,226.8,,
1879,WITHDRAWN,2021-04-15 07:00:00,,2023-01-06 08:00:00,,ALAMEDA,,Storage,,,504.0,,
1878,WITHDRAWN,2021-04-15 07:00:00,,2023-01-06 08:00:00,,CONTRA COSTA,,Storage,,,201.6,,
1873,WITHDRAWN,2021-04-15 07:00:00,,2024-07-02 07:00:00,,SANTA CLARA,,Storage,,,95.8,,
1870,WITHDRAWN,2021-04-15 07:00:00,,2022-11-11 08:00:00,,ALAMEDA COUNTY,,Storage,Photovoltaic,,150.0,153.5,
1869,WITHDRAWN,2021-04-15 07:00:00,,2022-11-11 08:00:00,,ALAMEDA,,Storage,,,101.622637,,
1868,WITHDRAWN,2021-04-15 07:00:00,,2022-11-08 08:00:00,,TBD,,Photovoltaic,Storage,,153.1,152.8,
1861,WITHDRAWN,2021-04-15 07:00:00,,2022-11-29 08:00:00,,PLACER,,Photovoltaic,Storage,,306.55,306.55,
1860,WITHDRAWN,2021-04-15 07:00:00,,2024-05-03 07:00:00,,SHASTA,,Photovoltaic,Storage,,93.5,19.992,
1857,WITHDRAWN,2021-04-15 07:00:00,,2024-12-05 08:00:00,,SONOMA,,Storage,,,213.55,,
1855,WITHDRAWN,2021-04-15 07:00:00,,2022-12-19 08:00:00,,YUBA,,Storage,Photovoltaic,,90.304,165.3,
1853,WITHDRAWN,2021-04-15 07:00:00,,2024-07-24 07:00:00,,BUTTE,,Storage,,,205.1,,
1852,WITHDRAWN,2021-04-15 07:00:00,,2024-07-24 07:00:00,,BUTTE,,Storage,Photovoltaic,,225.0,232.1,
1851,WITHDRAWN,2021-04-15 07:00:00,,2022-12-09 08:00:00,,SUTTER,,Photovoltaic,Storage,,110.84,120.62,
1849,WITHDRAWN,2021-04-15 07:00:00,,2022-12-16 08:00:00,,SACRAMENTO,,Storage,,,213.8451,,
1848,WITHDRAWN,2021-04-15 07:00:00,,2022-12-14 08:00:00,,SONOMA,,Photovoltaic,Storage,,26.784,189.3015,
1844,WITHDRAWN,2021-04-15 07:00:00,,2024-11-26 08:00:00,,GLENN,,Storage,Photovoltaic,,159.418,160.3789,
1885,WITHDRAWN,2021-04-15 07:00:00,,2021-09-28 07:00:00,,ALAMEDA,,Storage,,,159.2303,,
1886,WITHDRAWN,2021-04-15 07:00:00,,2022-12-18 08:00:00,,STANISLAUS,,Storage,Photovoltaic,,407.42,408.4,
1888,WITHDRAWN,2021-04-15 07:00:00,,2022-12-18 08:00:00,,SAN CLARA,,Storage,,,509.8,,
1890,WITHDRAWN,2021-04-15 07:00:00,,2022-11-04 07:00:00,,CONTRA COSTA,,Storage,Photovoltaic,,50.8,101.72,
1925,WITHDRAWN,2021-04-15 07:00:00,,2022-11-29 08:00:00,,SAN JOAQUIN,,Storage,Photovoltaic,,407.85,407.85,
