n_type_0,n_type_1,n_type_2,n_type_3,n_type_4,n_type_5,n_type_6,n_type_7,n_type_8,n_type_9,n_type_10,n_type_11,n_type_12,mw_type_0,mw_type_1,mw_type_2,mw_type_3,mw_type_4,mw_type_5,mw_type_6,mw_type_7,mw_type_8,mw_type_9,mw_type_10,mw_type_11
0.0,15.0,3.0,41.0,221.0,176.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,9573.059000000001,33906.575800000035,33876.945499999994,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,41.0,222.0,177.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,9573.059000000001,34263.37180000004,34238.68549999999,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,41.0,223.0,177.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,9573.059000000001,34362.37180000004,34238.68549999999,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,41.0,224.0,178.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,9573.059000000001,34439.711800000034,34391.765499999994,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,41.0,225.0,179.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,9573.059000000001,34460.76180000004,34412.8155,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,41.0,226.0,180.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,9573.059000000001,34524.931800000035,34657.0755,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,41.0,227.0,181.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,9573.059000000001,34638.891800000034,34773.094059999996,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,41.0,228.0,182.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,9573.059000000001,35254.791800000035,35400.094059999996,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,41.0,229.0,183.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,9573.059000000001,35561.05180000004,35710.29405999999,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,41.0,230.0,184.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,9573.059000000001,35686.05180000004,35960.29405999999,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,42.0,230.0,184.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,9659.459,35686.05180000004,35960.29405999999,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,42.0,231.0,185.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,9659.459,35886.05180000004,36163.728059999994,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,42.0,232.0,186.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,9659.459,36292.611800000035,36570.28805999999,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,42.0,233.0,187.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,9659.459,36811.01180000004,37088.68805999999,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,43.0,234.0,188.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,9889.059000000001,37015.94180000004,37297.215059999995,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,43.0,235.0,188.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,9889.059000000001,37116.92180000004,37297.215059999995,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,43.0,236.0,189.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,9889.059000000001,37266.92180000004,37597.215059999995,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,43.0,237.0,190.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,9889.059000000001,37781.27180000004,38111.56505999999,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,43.0,238.0,191.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,9889.059000000001,37981.27180000004,38511.56505999999,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,43.0,239.0,192.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,9889.059000000001,38032.42180000004,38613.86506,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,43.0,240.0,193.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,9889.059000000001,38083.57180000004,38716.16506,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,43.0,240.0,194.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,9889.059000000001,38083.57180000004,38740.66506,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,43.0,241.0,194.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,9889.059000000001,38283.57180000004,38740.66506,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,43.0,242.0,194.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,9889.059000000001,38483.57180000004,38740.66506,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,43.0,243.0,194.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,9889.059000000001,38683.57180000004,38740.66506,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,44.0,243.0,194.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,10189.059000000001,38683.57180000004,38740.66506,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,44.0,244.0,195.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,10189.059000000001,38894.17180000004,39161.86506,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,44.0,245.0,195.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,10189.059000000001,38945.17180000004,39161.86506,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,45.0,246.0,195.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,10394.859,39150.17180000004,39161.86506,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,45.0,247.0,195.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,10394.859,39458.27180000004,39161.86506,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,45.0,248.0,195.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,10394.859,39958.27180000004,39161.86506,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,45.0,249.0,196.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,10394.859,40022.44180000004,39406.12506,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,45.0,250.0,197.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,10394.859,40074.001800000035,39508.16506,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,46.0,250.0,197.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,11582.359,40074.001800000035,39508.16506,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,47.0,251.0,197.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,13150.359,40393.35180000003,39508.16506,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,48.0,252.0,197.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,14718.359,40712.70180000003,39508.16506,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,48.0,253.0,198.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,14718.359,40734.501800000035,39564.06506,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,48.0,254.0,199.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,14718.359,41234.501800000035,40064.06506,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,48.0,255.0,200.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,14718.359,41484.501800000035,40318.06506,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,48.0,255.0,201.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,14718.359,41484.501800000035,40676.94006,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,48.0,255.0,202.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,14718.359,41484.501800000035,40816.64006,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,49.0,255.0,202.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,15121.559000000001,41484.501800000035,40816.64006,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,50.0,255.0,202.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,15748.559000000001,41484.501800000035,40816.64006,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,51.0,256.0,202.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17316.559,41803.85180000003,40816.64006,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,51.0,257.0,203.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17316.559,42003.85180000003,41016.64006,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,51.0,258.0,204.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17316.559,42206.35180000003,41219.14006,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,51.0,259.0,205.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17316.559,42409.331800000036,41422.13806,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,51.0,260.0,205.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17316.559,42511.431800000035,41422.13806,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,51.0,261.0,205.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17316.559,42714.84180000004,41422.13806,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,51.0,262.0,205.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17316.559,42964.84180000004,41422.13806,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,51.0,263.0,205.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17316.559,43272.94380000004,41422.13806,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,51.0,264.0,205.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17316.559,43577.94380000004,41422.13806,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,51.0,265.0,205.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17316.559,43777.94380000004,41422.13806,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,51.0,266.0,205.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17316.559,44211.69580000004,41422.13806,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,51.0,267.0,205.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17316.559,44411.69580000004,41422.13806,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,52.0,268.0,206.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17381.359,44440.075800000035,41473.88806,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,52.0,269.0,207.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17381.359,44643.073800000035,41676.88606,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,53.0,270.0,208.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17549.359,44794.67380000003,41829.28606,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,53.0,271.0,208.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17549.359,44844.67380000003,41829.28606,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,53.0,272.0,209.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17549.359,44963.23380000003,42288.82606,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,53.0,273.0,209.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17549.359,45643.23380000003,42288.82606,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,53.0,274.0,210.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17549.359,46003.23380000003,42648.82606,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,53.0,275.0,210.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17549.359,46503.23380000003,42648.82606,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,53.0,276.0,211.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17549.359,46953.23380000003,43108.36606,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,53.0,277.0,211.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17549.359,47004.00780000003,43108.36606,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,54.0,277.0,211.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17901.859,47004.00780000003,43108.36606,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,54.0,278.0,211.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17901.859,47204.00780000003,43108.36606,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,54.0,279.0,212.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17901.859,47458.98780000003,43370.32006,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,54.0,280.0,213.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17901.859,47658.98780000003,43574.32006,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,54.0,281.0,214.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17901.859,47958.98780000003,43874.32006,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,54.0,282.0,215.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17901.859,48658.98780000003,44574.32006,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,54.0,283.0,215.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17901.859,49166.58780000003,44574.32006,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,54.0,284.0,216.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17901.859,49316.58780000003,44574.32006,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,54.0,285.0,217.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17901.859,49716.58780000003,44974.32006,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,54.0,286.0,218.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17901.859,50116.58780000003,45374.32006,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,54.0,287.0,219.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17901.859,50788.13780000003,46152.865659999996,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,54.0,288.0,220.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17901.859,51288.13780000003,46652.865659999996,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,54.0,289.0,220.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17901.859,51593.13780000003,46652.865659999996,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,54.0,290.0,221.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17901.859,52743.13780000003,47802.865659999996,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,54.0,291.0,221.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17901.859,53243.13780000003,47802.865659999996,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,54.0,292.0,222.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17901.859,53302.83780000003,47907.865659999996,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,54.0,293.0,222.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17901.859,53502.83780000003,47907.865659999996,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,54.0,294.0,222.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17901.859,53752.83780000003,47907.865659999996,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,54.0,295.0,222.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17901.859,53952.83780000003,47907.865659999996,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,54.0,296.0,223.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17901.859,54152.83780000003,48107.865659999996,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,54.0,297.0,224.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17901.859,54671.23780000003,48626.26566,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,54.0,298.0,225.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17901.859,55489.23780000003,49444.26566,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,54.0,299.0,225.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17901.859,55589.23780000003,49444.26566,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,54.0,300.0,225.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17901.859,55889.23780000003,49444.26566,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,54.0,301.0,226.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17901.859,56389.23780000003,49944.26566,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,54.0,302.0,227.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17901.859,56491.01780000003,50046.045659999996,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,54.0,303.0,227.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,17901.859,56517.61780000003,50046.045659999996,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,53.0,296.0,222.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,15896.059000000001,56297.81650000003,49283.780660000004,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,15.0,3.0,53.0,297.0,222.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0,0.0,6079.799999999998,652.7000000000016,15896.059000000001,56662.81650000003,49283.780660000004,0.0,4021.8000022888173,815.2049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,12.0,2.0,38.0,226.0,164.0,0.0,19.0,6.0,0.0,2.0,0.0,1.0,0.0,5341.799999999998,546.9000000000017,6697.909000000001,45196.77950000004,37983.915159999975,0.0,4017.1000022888174,809.7049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,10.0,2.0,37.0,220.0,163.0,0.0,19.0,6.0,0.0,2.0,0.0,1.0,0.0,5233.499999999998,546.9000000000017,5866.729,43719.78150000004,37622.17515999998,0.0,4017.1000022888174,809.7049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,10.0,2.0,38.0,219.0,162.0,0.0,19.0,6.0,0.0,2.0,0.0,1.0,0.0,5233.499999999998,546.9000000000017,6078.909000000001,41872.591500000046,35777.415159999975,0.0,4017.1000022888174,809.7049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,10.0,2.0,38.0,220.0,162.0,0.0,19.0,6.0,0.0,2.0,0.0,1.0,0.0,5233.499999999998,546.9000000000017,6078.909000000001,41924.591500000046,35777.415159999975,0.0,4017.1000022888174,809.7049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,10.0,2.0,38.0,221.0,163.0,0.0,19.0,6.0,0.0,2.0,0.0,1.0,0.0,5233.499999999998,546.9000000000017,6078.909000000001,42074.591500000046,35927.415159999975,0.0,4017.1000022888174,809.7049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,10.0,2.0,38.0,222.0,164.0,0.0,19.0,6.0,0.0,2.0,0.0,1.0,0.0,5233.499999999998,546.9000000000017,6078.909000000001,42199.591500000046,36052.415159999975,0.0,4017.1000022888174,809.7049966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,10.0,2.0,38.0,223.0,164.0,0.0,19.0,6.0,0.0,2.0,0.0,1.0,0.0,5233.499999999998,546.9000000000017,6078.909000000001,42359.591500000046,36052.415159999975,0.0,4017.1000022888174,809.7049966430707,8.526512829121202e-14,5.000000000000043,0.0
