n_type_0,n_type_1,n_type_2,n_type_3,n_type_4,n_type_5,n_type_6,n_type_7,n_type_8,n_type_9,mw_type_0,mw_type_1,mw_type_2,mw_type_3,mw_type_4,mw_type_5,mw_type_6,mw_type_7,mw_type_8
0.0,470.0,152.0,4.0,29.0,4.0,4.0,698.0,533.0,4.0,0.0,103790.0,52985.0,2897.0,17671.0,828.0,12300.0,137252.4,74074.7
0.0,470.0,153.0,4.0,29.0,4.0,4.0,698.0,533.0,4.0,0.0,103790.0,53441.0,2897.0,17671.0,828.0,12300.0,137252.4,74074.7
0.0,470.0,154.0,4.0,29.0,4.0,4.0,698.0,533.0,4.0,0.0,103790.0,53897.0,2897.0,17671.0,828.0,12300.0,137252.4,74074.7
0.0,470.0,154.0,4.0,29.0,4.0,4.0,698.0,534.0,4.0,0.0,103790.0,53897.0,2897.0,17671.0,828.0,12300.0,137252.4,74175.7
0.0,470.0,154.0,4.0,29.0,4.0,4.0,698.0,535.0,4.0,0.0,103790.0,53897.0,2897.0,17671.0,828.0,12300.0,137252.4,74325.7
0.0,470.0,154.0,4.0,29.0,4.0,4.0,699.0,536.0,4.0,0.0,103790.0,53897.0,2897.0,17671.0,828.0,12300.0,137378.4,74530.7
0.0,470.0,154.0,4.0,29.0,4.0,4.0,699.0,537.0,4.0,0.0,103790.0,53897.0,2897.0,17671.0,828.0,12300.0,137378.4,74885.7
0.0,470.0,154.0,4.0,29.0,4.0,4.0,699.0,538.0,4.0,0.0,103790.0,53897.0,2897.0,17671.0,828.0,12300.0,137378.4,74986.7
0.0,470.0,154.0,4.0,29.0,4.0,4.0,699.0,539.0,4.0,0.0,103790.0,53897.0,2897.0,17671.0,828.0,12300.0,137378.4,75187.7
0.0,470.0,154.0,4.0,29.0,4.0,4.0,700.0,540.0,4.0,0.0,103790.0,53897.0,2897.0,17671.0,828.0,12300.0,137378.4,75187.7
0.0,470.0,154.0,4.0,29.0,4.0,4.0,700.0,541.0,4.0,0.0,103790.0,53897.0,2897.0,17671.0,828.0,12300.0,137378.4,75344.7
0.0,470.0,154.0,4.0,29.0,4.0,4.0,700.0,542.0,4.0,0.0,103790.0,53897.0,2897.0,17671.0,828.0,12300.0,137378.4,75354.7
0.0,470.0,154.0,4.0,29.0,4.0,4.0,700.0,543.0,4.0,0.0,103790.0,53897.0,2897.0,17671.0,828.0,12300.0,137378.4,75364.59999999999
0.0,470.0,154.0,4.0,29.0,4.0,4.0,700.0,544.0,4.0,0.0,103790.0,53897.0,2897.0,17671.0,828.0,12300.0,137378.4,75374.4
0.0,470.0,154.0,4.0,29.0,4.0,4.0,700.0,545.0,4.0,0.0,103790.0,53897.0,2897.0,17671.0,828.0,12300.0,137378.4,75384.2
0.0,470.0,154.0,4.0,29.0,4.0,4.0,700.0,545.0,4.0,0.0,103790.0,53897.0,2897.0,17671.0,828.0,12300.0,136859.4,75231.2
0.0,471.0,154.0,4.0,29.0,4.0,4.0,700.0,545.0,4.0,0.0,103963.0,53897.0,2897.0,17671.0,828.0,12300.0,136859.4,75231.2
0.0,471.0,154.0,4.0,29.0,4.0,4.0,701.0,545.0,4.0,0.0,103963.0,53897.0,2897.0,17671.0,828.0,12300.0,137043.4,75231.2
0.0,471.0,154.0,4.0,29.0,4.0,4.0,701.0,546.0,4.0,0.0,103963.0,53897.0,2897.0,17671.0,828.0,12300.0,137043.4,75432.2
0.0,471.0,154.0,4.0,29.0,4.0,4.0,702.0,546.0,4.0,0.0,103963.0,53897.0,2897.0,17671.0,828.0,12300.0,137119.4,75432.2
0.0,471.0,154.0,4.0,29.0,4.0,4.0,703.0,547.0,4.0,0.0,103963.0,53897.0,2897.0,17671.0,828.0,12300.0,137169.4,75463.2
0.0,471.0,154.0,4.0,29.0,4.0,4.0,704.0,548.0,4.0,0.0,103963.0,53897.0,2897.0,17671.0,828.0,12300.0,137341.4,75625.2
0.0,471.0,154.0,4.0,29.0,4.0,4.0,704.0,549.0,4.0,0.0,103963.0,53897.0,2897.0,17671.0,828.0,12300.0,137341.4,76135.2
0.0,471.0,154.0,4.0,29.0,4.0,4.0,704.0,550.0,4.0,0.0,103963.0,53897.0,2897.0,17671.0,828.0,12300.0,137341.4,76336.2
0.0,471.0,154.0,4.0,29.0,4.0,4.0,705.0,551.0,4.0,0.0,103963.0,53897.0,2897.0,17671.0,828.0,12300.0,137443.4,76336.2
0.0,470.0,155.0,4.0,29.0,4.0,4.0,705.0,551.0,4.0,0.0,103627.0,54417.0,2897.0,17671.0,828.0,12300.0,137443.4,76336.2
0.0,470.0,155.0,4.0,29.0,4.0,4.0,705.0,552.0,4.0,0.0,103627.0,54417.0,2897.0,17671.0,828.0,12300.0,137443.4,76599.2
0.0,470.0,155.0,4.0,29.0,4.0,4.0,705.0,553.0,4.0,0.0,103627.0,54417.0,2897.0,17671.0,828.0,12300.0,137443.4,76740.2
0.0,470.0,155.0,4.0,29.0,4.0,4.0,706.0,554.0,4.0,0.0,103627.0,54417.0,2897.0,17671.0,828.0,12300.0,137652.4,76740.2
0.0,470.0,155.0,4.0,29.0,4.0,4.0,707.0,555.0,4.0,0.0,103627.0,54417.0,2897.0,17671.0,828.0,12300.0,137953.4,76841.2
0.0,470.0,155.0,4.0,29.0,4.0,4.0,707.0,556.0,4.0,0.0,103627.0,54417.0,2897.0,17671.0,828.0,12300.0,137953.4,77293.2
0.0,470.0,155.0,4.0,29.0,4.0,4.0,707.0,557.0,4.0,0.0,103627.0,54417.0,2897.0,17671.0,828.0,12300.0,137953.4,77695.2
0.0,470.0,155.0,4.0,29.0,4.0,4.0,708.0,557.0,4.0,0.0,103627.0,54417.0,2897.0,17671.0,828.0,12300.0,138154.4,77695.2
0.0,470.0,155.0,4.0,29.0,4.0,4.0,708.0,558.0,4.0,0.0,103627.0,54417.0,2897.0,17671.0,828.0,12300.0,138154.4,77896.2
0.0,470.0,155.0,4.0,29.0,4.0,4.0,709.0,559.0,4.0,0.0,103627.0,54417.0,2897.0,17671.0,828.0,12300.0,139183.4,78408.2
0.0,471.0,155.0,4.0,29.0,4.0,4.0,709.0,559.0,4.0,0.0,103935.0,54417.0,2897.0,17671.0,828.0,12300.0,139183.4,78408.2
0.0,472.0,155.0,4.0,29.0,4.0,4.0,709.0,559.0,4.0,0.0,104242.0,54417.0,2897.0,17671.0,828.0,12300.0,139183.4,78408.2
0.0,473.0,155.0,4.0,29.0,4.0,4.0,709.0,559.0,4.0,0.0,104542.0,54417.0,2897.0,17671.0,828.0,12300.0,139183.4,78408.2
0.0,473.0,155.0,4.0,29.0,4.0,4.0,710.0,559.0,4.0,0.0,104542.0,54417.0,2897.0,17671.0,828.0,12300.0,139260.4,78408.2
0.0,473.0,155.0,4.0,29.0,4.0,4.0,710.0,560.0,4.0,0.0,104542.0,54417.0,2897.0,17671.0,828.0,12300.0,139260.4,78818.2
0.0,473.0,155.0,4.0,29.0,4.0,4.0,711.0,561.0,4.0,0.0,104542.0,54417.0,2897.0,17671.0,828.0,12300.0,139407.4,78964.2
0.0,473.0,155.0,4.0,29.0,4.0,4.0,711.0,562.0,4.0,0.0,104542.0,54417.0,2897.0,17671.0,828.0,12300.0,139407.4,79272.2
0.0,473.0,155.0,4.0,29.0,4.0,4.0,712.0,563.0,4.0,0.0,104542.0,54417.0,2897.0,17671.0,828.0,12300.0,139608.4,79272.2
0.0,473.0,155.0,4.0,29.0,4.0,4.0,713.0,564.0,4.0,0.0,104542.0,54417.0,2897.0,17671.0,828.0,12300.0,139709.4,79373.2
0.0,473.0,155.0,4.0,29.0,4.0,4.0,714.0,565.0,4.0,0.0,104542.0,54417.0,2897.0,17671.0,828.0,12300.0,139910.4,79373.2
0.0,473.0,154.0,4.0,29.0,4.0,4.0,713.0,566.0,4.0,0.0,104542.0,54177.0,2897.0,17671.0,828.0,12300.0,139907.4,79574.2
0.0,473.0,154.0,4.0,29.0,4.0,4.0,713.0,567.0,4.0,0.0,104542.0,54177.0,2897.0,17671.0,828.0,12300.0,139907.4,79584.09999999999
0.0,473.0,154.0,4.0,29.0,4.0,4.0,712.0,568.0,4.0,0.0,104542.0,54177.0,2897.0,17671.0,828.0,12300.0,139861.4,79686.09999999999
0.0,473.0,154.0,4.0,29.0,4.0,4.0,712.0,569.0,4.0,0.0,104542.0,54177.0,2897.0,17671.0,828.0,12300.0,139861.4,79941.09999999999
0.0,474.0,154.0,4.0,29.0,4.0,4.0,712.0,569.0,4.0,0.0,104737.0,54177.0,2897.0,17671.0,828.0,12300.0,139861.4,79941.09999999999
0.0,475.0,154.0,4.0,29.0,4.0,4.0,712.0,569.0,4.0,0.0,104933.0,54177.0,2897.0,17671.0,828.0,12300.0,139861.4,79941.09999999999
0.0,475.0,154.0,4.0,29.0,4.0,4.0,713.0,570.0,4.0,0.0,104933.0,54177.0,2897.0,17671.0,828.0,12300.0,140064.4,79941.09999999999
0.0,473.0,154.0,4.0,29.0,4.0,4.0,714.0,570.0,4.0,0.0,104631.0,54177.0,2897.0,17671.0,828.0,12300.0,140265.4,79941.09999999999
0.0,473.0,154.0,4.0,29.0,4.0,4.0,714.0,571.0,4.0,0.0,104631.0,54177.0,2897.0,17671.0,828.0,12300.0,140265.4,80016.09999999999
0.0,473.0,154.0,4.0,29.0,4.0,4.0,714.0,572.0,4.0,0.0,104631.0,54177.0,2897.0,17671.0,828.0,12300.0,140265.4,80422.09999999999
0.0,473.0,154.0,4.0,29.0,4.0,4.0,714.0,573.0,4.0,0.0,104631.0,54177.0,2897.0,17671.0,828.0,12300.0,140265.4,80625.09999999999
0.0,473.0,154.0,4.0,29.0,4.0,4.0,715.0,573.0,4.0,0.0,104631.0,54177.0,2897.0,17671.0,828.0,12300.0,140395.4,80625.09999999999
0.0,473.0,154.0,4.0,29.0,4.0,4.0,716.0,574.0,4.0,0.0,104631.0,54177.0,2897.0,17671.0,828.0,12300.0,140596.4,80625.09999999999
0.0,473.0,154.0,4.0,29.0,4.0,4.0,717.0,574.0,4.0,0.0,104631.0,54177.0,2897.0,17671.0,828.0,12300.0,140726.4,80625.09999999999
0.0,473.0,154.0,4.0,29.0,4.0,4.0,718.0,574.0,4.0,0.0,104631.0,54177.0,2897.0,17671.0,828.0,12300.0,140977.4,80625.09999999999
0.0,473.0,154.0,4.0,29.0,4.0,4.0,719.0,575.0,4.0,0.0,104631.0,54177.0,2897.0,17671.0,828.0,12300.0,141258.4,80906.09999999999
0.0,473.0,154.0,4.0,29.0,4.0,4.0,719.0,576.0,4.0,0.0,104631.0,54177.0,2897.0,17671.0,828.0,12300.0,141258.4,81207.09999999999
0.0,473.0,154.0,4.0,29.0,4.0,4.0,719.0,577.0,4.0,0.0,104631.0,54177.0,2897.0,17671.0,828.0,12300.0,141258.4,81407.09999999999
0.0,473.0,154.0,4.0,29.0,4.0,4.0,720.0,578.0,4.0,0.0,104631.0,54177.0,2897.0,17671.0,828.0,12300.0,141509.4,81558.09999999999
0.0,473.0,154.0,4.0,29.0,4.0,4.0,721.0,578.0,4.0,0.0,104631.0,54177.0,2897.0,17671.0,828.0,12300.0,141584.4,81558.09999999999
0.0,473.0,154.0,4.0,29.0,4.0,4.0,721.0,579.0,4.0,0.0,104631.0,54177.0,2897.0,17671.0,828.0,12300.0,141584.4,81819.09999999999
0.0,473.0,154.0,4.0,29.0,4.0,4.0,722.0,580.0,4.0,0.0,104631.0,54177.0,2897.0,17671.0,828.0,12300.0,141712.4,81896.09999999999
0.0,473.0,154.0,4.0,29.0,4.0,4.0,722.0,581.0,4.0,0.0,104631.0,54177.0,2897.0,17671.0,828.0,12300.0,141712.4,82052.09999999999
0.0,473.0,154.0,4.0,29.0,4.0,4.0,723.0,582.0,4.0,0.0,104631.0,54177.0,2897.0,17671.0,828.0,12300.0,141915.4,82052.09999999999
0.0,473.0,154.0,4.0,29.0,4.0,4.0,723.0,583.0,4.0,0.0,104631.0,54177.0,2897.0,17671.0,828.0,12300.0,141915.4,82255.09999999999
0.0,473.0,154.0,4.0,29.0,4.0,4.0,724.0,584.0,4.0,0.0,104631.0,54177.0,2897.0,17671.0,828.0,12300.0,142118.4,82255.09999999999
0.0,473.0,154.0,4.0,29.0,4.0,4.0,725.0,585.0,4.0,0.0,104631.0,54177.0,2897.0,17671.0,828.0,12300.0,142269.4,82255.09999999999
0.0,473.0,154.0,4.0,29.0,4.0,4.0,725.0,586.0,4.0,0.0,104631.0,54177.0,2897.0,17671.0,828.0,12300.0,142269.4,82506.09999999999
0.0,473.0,154.0,4.0,29.0,4.0,4.0,726.0,587.0,4.0,0.0,104631.0,54177.0,2897.0,17671.0,828.0,12300.0,142570.4,82506.09999999999
0.0,473.0,154.0,4.0,29.0,4.0,4.0,726.0,588.0,4.0,0.0,104631.0,54177.0,2897.0,17671.0,828.0,12300.0,142570.4,82662.09999999999
0.0,473.0,154.0,4.0,29.0,4.0,4.0,727.0,589.0,4.0,0.0,104631.0,54177.0,2897.0,17671.0,828.0,12300.0,142721.4,82662.09999999999
0.0,473.0,154.0,4.0,29.0,4.0,4.0,727.0,590.0,4.0,0.0,104631.0,54177.0,2897.0,17671.0,828.0,12300.0,142721.4,82672.09999999999
0.0,473.0,154.0,4.0,29.0,4.0,4.0,728.0,590.0,4.0,0.0,104631.0,54177.0,2897.0,17671.0,828.0,12300.0,143028.4,82672.09999999999
0.0,474.0,154.0,4.0,29.0,4.0,4.0,728.0,590.0,4.0,0.0,105238.0,54177.0,2897.0,17671.0,828.0,12300.0,143028.4,82672.09999999999
0.0,474.0,154.0,4.0,29.0,4.0,4.0,728.0,591.0,4.0,0.0,105238.0,54177.0,2897.0,17671.0,828.0,12300.0,143028.4,82682.09999999999
0.0,474.0,154.0,4.0,29.0,4.0,4.0,727.0,592.0,4.0,0.0,105238.0,54177.0,2897.0,17671.0,828.0,12300.0,142920.4,82986.09999999999
0.0,474.0,154.0,4.0,29.0,4.0,4.0,728.0,593.0,4.0,0.0,105238.0,54177.0,2897.0,17671.0,828.0,12300.0,143180.4,82986.09999999999
0.0,474.0,154.0,4.0,29.0,4.0,4.0,729.0,594.0,4.0,0.0,105238.0,54177.0,2897.0,17671.0,828.0,12300.0,143619.4,83358.09999999999
0.0,474.0,154.0,4.0,29.0,4.0,4.0,729.0,595.0,4.0,0.0,105238.0,54177.0,2897.0,17671.0,828.0,12300.0,143619.4,83512.09999999999
0.0,474.0,154.0,4.0,29.0,4.0,4.0,729.0,596.0,4.0,0.0,105238.0,54177.0,2897.0,17671.0,828.0,12300.0,143619.4,83688.09999999999
0.0,474.0,154.0,4.0,29.0,4.0,4.0,729.0,597.0,4.0,0.0,105238.0,54177.0,2897.0,17671.0,828.0,12300.0,143619.4,83719.09999999999
0.0,474.0,154.0,4.0,29.0,4.0,4.0,730.0,598.0,4.0,0.0,105238.0,54177.0,2897.0,17671.0,828.0,12300.0,143923.4,83719.09999999999
0.0,474.0,154.0,4.0,29.0,4.0,4.0,730.0,599.0,4.0,0.0,105238.0,54177.0,2897.0,17671.0,828.0,12300.0,143923.4,83791.09999999999
0.0,475.0,154.0,4.0,29.0,4.0,4.0,730.0,599.0,4.0,0.0,105436.0,54177.0,2897.0,17671.0,828.0,12300.0,143923.4,83791.09999999999
0.0,475.0,154.0,4.0,29.0,4.0,4.0,731.0,599.0,4.0,0.0,105436.0,54177.0,2897.0,17671.0,828.0,12300.0,144075.4,83791.09999999999
0.0,475.0,154.0,4.0,29.0,4.0,4.0,731.0,600.0,4.0,0.0,105436.0,54177.0,2897.0,17671.0,828.0,12300.0,144075.4,84046.09999999999
0.0,475.0,154.0,4.0,29.0,4.0,4.0,731.0,601.0,4.0,0.0,105436.0,54177.0,2897.0,17671.0,828.0,12300.0,144075.4,84122.09999999999
0.0,476.0,154.0,4.0,29.0,4.0,4.0,731.0,601.0,4.0,0.0,105634.0,54177.0,2897.0,17671.0,828.0,12300.0,144075.4,84122.09999999999
0.0,476.0,154.0,4.0,29.0,4.0,4.0,732.0,601.0,4.0,0.0,105634.0,54177.0,2897.0,17671.0,828.0,12300.0,144196.4,84122.09999999999
0.0,476.0,154.0,4.0,29.0,4.0,4.0,732.0,602.0,4.0,0.0,105634.0,54177.0,2897.0,17671.0,828.0,12300.0,144196.4,84327.09999999999
0.0,476.0,154.0,4.0,29.0,4.0,4.0,732.0,601.0,4.0,0.0,105634.0,54177.0,2897.0,17671.0,828.0,12300.0,144196.4,84328.09999999999
0.0,476.0,154.0,4.0,29.0,4.0,4.0,732.0,602.0,4.0,0.0,105634.0,54177.0,2897.0,17671.0,828.0,12300.0,144196.4,84528.09999999999
0.0,476.0,154.0,4.0,29.0,4.0,4.0,733.0,602.0,4.0,0.0,105634.0,54177.0,2897.0,17671.0,828.0,12300.0,144435.4,84528.09999999999
0.0,476.0,154.0,4.0,29.0,4.0,4.0,733.0,603.0,4.0,0.0,105634.0,54177.0,2897.0,17671.0,828.0,12300.0,144435.4,84704.09999999999
0.0,476.0,154.0,4.0,29.0,4.0,4.0,733.0,604.0,4.0,0.0,105634.0,54177.0,2897.0,17671.0,828.0,12300.0,144435.4,85166.09999999999
0.0,476.0,154.0,4.0,29.0,4.0,4.0,734.0,605.0,4.0,0.0,105634.0,54177.0,2897.0,17671.0,828.0,12300.0,144525.4,85257.09999999999
0.0,476.0,154.0,4.0,29.0,4.0,4.0,735.0,606.0,4.0,0.0,105634.0,54177.0,2897.0,17671.0,828.0,12300.0,144889.4,85257.09999999999
0.0,476.0,154.0,4.0,29.0,4.0,4.0,735.0,607.0,4.0,0.0,105634.0,54177.0,2897.0,17671.0,828.0,12300.0,144889.4,85408.09999999999
0.0,476.0,154.0,4.0,29.0,4.0,4.0,735.0,608.0,4.0,0.0,105634.0,54177.0,2897.0,17671.0,828.0,12300.0,144889.4,85594.09999999999
0.0,476.0,154.0,4.0,29.0,4.0,4.0,736.0,608.0,4.0,0.0,105634.0,54177.0,2897.0,17671.0,828.0,12300.0,145090.4,85690.09999999999
0.0,476.0,154.0,4.0,29.0,4.0,4.0,736.0,609.0,4.0,0.0,105634.0,54177.0,2897.0,17671.0,828.0,12300.0,145090.4,85690.09999999999
0.0,476.0,154.0,4.0,29.0,4.0,4.0,736.0,610.0,4.0,0.0,105634.0,54177.0,2897.0,17671.0,828.0,12300.0,145090.4,85790.09999999999
0.0,476.0,154.0,4.0,29.0,4.0,4.0,737.0,610.0,4.0,0.0,105634.0,54177.0,2897.0,17671.0,828.0,12300.0,145170.4,85790.09999999999
0.0,476.0,154.0,4.0,29.0,4.0,4.0,737.0,611.0,4.0,0.0,105634.0,54177.0,2897.0,17671.0,828.0,12300.0,145170.4,86018.09999999999
0.0,476.0,154.0,4.0,29.0,4.0,4.0,737.0,612.0,4.0,0.0,105634.0,54177.0,2897.0,17671.0,828.0,12300.0,145170.4,86027.9
0.0,476.0,154.0,4.0,29.0,4.0,4.0,737.0,613.0,4.0,0.0,105634.0,54177.0,2897.0,17671.0,828.0,12300.0,145170.4,86027.9
0.0,476.0,154.0,4.0,29.0,4.0,4.0,737.0,614.0,4.0,0.0,105634.0,54177.0,2897.0,17671.0,828.0,12300.0,145170.4,86288.9
0.0,476.0,154.0,4.0,29.0,4.0,4.0,737.0,615.0,4.0,0.0,105634.0,54177.0,2897.0,17671.0,828.0,12300.0,145170.4,86790.9
0.0,476.0,154.0,4.0,29.0,4.0,4.0,738.0,616.0,4.0,0.0,105634.0,54177.0,2897.0,17671.0,828.0,12300.0,145371.4,86896.9
0.0,476.0,154.0,4.0,29.0,4.0,4.0,738.0,617.0,4.0,0.0,105634.0,54177.0,2897.0,17671.0,828.0,12300.0,145371.4,87097.9
0.0,476.0,154.0,4.0,29.0,4.0,4.0,738.0,618.0,4.0,0.0,105634.0,54177.0,2897.0,17671.0,828.0,12300.0,145371.4,87273.9
0.0,476.0,154.0,4.0,29.0,4.0,4.0,739.0,619.0,4.0,0.0,105634.0,54177.0,2897.0,17671.0,828.0,12300.0,145871.4,87773.9
0.0,476.0,154.0,4.0,29.0,4.0,4.0,739.0,620.0,4.0,0.0,105634.0,54177.0,2897.0,17671.0,828.0,12300.0,145871.4,87823.9
0.0,476.0,155.0,4.0,29.0,4.0,4.0,739.0,620.0,4.0,0.0,105634.0,54405.0,2897.0,17671.0,828.0,12300.0,145871.4,87823.9
0.0,477.0,155.0,4.0,29.0,4.0,4.0,739.0,620.0,4.0,0.0,105949.0,54405.0,2897.0,17671.0,828.0,12300.0,145871.4,87823.9
0.0,477.0,156.0,4.0,29.0,4.0,4.0,739.0,620.0,4.0,0.0,105949.0,54633.0,2897.0,17671.0,828.0,12300.0,145871.4,87823.9
0.0,477.0,156.0,4.0,29.0,4.0,4.0,739.0,621.0,4.0,0.0,105949.0,54633.0,2897.0,17671.0,828.0,12300.0,145871.4,87923.9
0.0,477.0,156.0,4.0,29.0,4.0,4.0,739.0,622.0,4.0,0.0,105949.0,54633.0,2897.0,17671.0,828.0,12300.0,145871.4,88073.9
0.0,478.0,156.0,4.0,29.0,4.0,4.0,739.0,622.0,4.0,0.0,106101.0,54633.0,2897.0,17671.0,828.0,12300.0,145871.4,88073.9
0.0,478.0,156.0,4.0,29.0,4.0,4.0,740.0,622.0,4.0,0.0,106101.0,54633.0,2897.0,17671.0,828.0,12300.0,146058.4,88073.9
0.0,478.0,156.0,4.0,29.0,4.0,4.0,741.0,622.0,4.0,0.0,106101.0,54633.0,2897.0,17671.0,828.0,12300.0,146112.4,88073.9
0.0,477.0,156.0,4.0,29.0,4.0,4.0,741.0,623.0,4.0,0.0,105860.0,54633.0,2897.0,17671.0,828.0,12300.0,146112.4,88280.9
0.0,477.0,157.0,4.0,29.0,4.0,4.0,741.0,623.0,4.0,0.0,105860.0,54783.0,2897.0,17671.0,828.0,12300.0,146112.4,88280.9
0.0,477.0,157.0,4.0,29.0,4.0,4.0,741.0,624.0,4.0,0.0,105860.0,54783.0,2897.0,17671.0,828.0,12300.0,146112.4,88642.9
0.0,477.0,157.0,4.0,29.0,4.0,4.0,741.0,625.0,4.0,0.0,105860.0,54783.0,2897.0,17671.0,828.0,12300.0,146112.4,88843.9
0.0,477.0,157.0,4.0,29.0,4.0,4.0,742.0,626.0,4.0,0.0,105860.0,54783.0,2897.0,17671.0,828.0,12300.0,146292.4,88947.9
0.0,477.0,157.0,4.0,29.0,4.0,4.0,742.0,627.0,4.0,0.0,105860.0,54783.0,2897.0,17671.0,828.0,12300.0,146292.4,89148.9
0.0,477.0,157.0,4.0,29.0,4.0,4.0,743.0,628.0,4.0,0.0,105860.0,54783.0,2897.0,17671.0,828.0,12300.0,146594.4,89299.9
0.0,477.0,157.0,4.0,29.0,4.0,4.0,743.0,629.0,4.0,0.0,105860.0,54783.0,2897.0,17671.0,828.0,12300.0,146594.4,89425.9
0.0,477.0,157.0,4.0,29.0,4.0,4.0,743.0,630.0,4.0,0.0,105860.0,54783.0,2897.0,17671.0,828.0,12300.0,146594.4,89626.9
0.0,477.0,157.0,4.0,29.0,4.0,4.0,743.0,631.0,4.0,0.0,105860.0,54783.0,2897.0,17671.0,828.0,12300.0,146594.4,89726.9
0.0,477.0,157.0,4.0,29.0,4.0,4.0,744.0,631.0,4.0,0.0,105860.0,54783.0,2897.0,17671.0,828.0,12300.0,146648.4,89726.9
0.0,477.0,157.0,4.0,29.0,4.0,4.0,744.0,632.0,4.0,0.0,105860.0,54783.0,2897.0,17671.0,828.0,12300.0,146648.4,89954.9
0.0,477.0,157.0,4.0,29.0,4.0,4.0,744.0,633.0,4.0,0.0,105860.0,54783.0,2897.0,17671.0,828.0,12300.0,146648.4,90075.9
0.0,477.0,157.0,4.0,29.0,4.0,4.0,745.0,633.0,4.0,0.0,105860.0,54783.0,2897.0,17671.0,828.0,12300.0,146869.4,90075.9
0.0,477.0,157.0,4.0,29.0,4.0,4.0,745.0,634.0,4.0,0.0,105860.0,54783.0,2897.0,17671.0,828.0,12300.0,146869.4,90147.9
0.0,477.0,157.0,4.0,29.0,4.0,4.0,746.0,635.0,4.0,0.0,105860.0,54783.0,2897.0,17671.0,828.0,12300.0,147025.4,90147.9
0.0,477.0,157.0,4.0,29.0,4.0,4.0,746.0,636.0,4.0,0.0,105860.0,54783.0,2897.0,17671.0,828.0,12300.0,147025.4,90397.9
0.0,477.0,157.0,4.0,29.0,4.0,4.0,747.0,637.0,4.0,0.0,105860.0,54783.0,2897.0,17671.0,828.0,12300.0,147529.4,90547.9
0.0,477.0,157.0,4.0,29.0,4.0,4.0,746.0,637.0,4.0,0.0,105860.0,54783.0,2897.0,17671.0,828.0,12300.0,147202.4,90557.9
0.0,477.0,157.0,4.0,29.0,4.0,4.0,746.0,638.0,4.0,0.0,105860.0,54783.0,2897.0,17671.0,828.0,12300.0,147202.4,90661.9
0.0,477.0,157.0,4.0,29.0,4.0,4.0,746.0,639.0,4.0,0.0,105860.0,54783.0,2897.0,17671.0,828.0,12300.0,147202.4,90905.9
0.0,477.0,157.0,4.0,29.0,4.0,4.0,746.0,640.0,4.0,0.0,105860.0,54783.0,2897.0,17671.0,828.0,12300.0,147202.4,91038.9
0.0,477.0,157.0,4.0,29.0,4.0,4.0,747.0,640.0,4.0,0.0,105860.0,54783.0,2897.0,17671.0,828.0,12300.0,147303.4,91038.9
0.0,477.0,157.0,4.0,29.0,4.0,4.0,747.0,641.0,4.0,0.0,105860.0,54783.0,2897.0,17671.0,828.0,12300.0,147303.4,91048.79999999999
0.0,477.0,157.0,4.0,29.0,4.0,4.0,747.0,642.0,4.0,0.0,105860.0,54783.0,2897.0,17671.0,828.0,12300.0,147303.4,91058.59999999999
0.0,477.0,157.0,4.0,29.0,4.0,4.0,746.0,643.0,4.0,0.0,105860.0,54783.0,2897.0,17671.0,828.0,12300.0,147143.4,91160.59999999999
0.0,477.0,157.0,4.0,29.0,4.0,4.0,746.0,644.0,4.0,0.0,105860.0,54783.0,2897.0,17671.0,828.0,12300.0,147143.4,91210.59999999999
0.0,477.0,157.0,4.0,29.0,4.0,4.0,746.0,645.0,4.0,0.0,105860.0,54783.0,2897.0,17671.0,828.0,12300.0,147143.4,91511.59999999999
0.0,477.0,157.0,4.0,29.0,4.0,4.0,746.0,646.0,4.0,0.0,105860.0,54783.0,2897.0,17671.0,828.0,12300.0,147143.4,91662.59999999999
0.0,477.0,157.0,4.0,29.0,4.0,4.0,747.0,646.0,4.0,0.0,105860.0,54783.0,2897.0,17671.0,828.0,12300.0,147153.19999999998,91662.59999999999
0.0,477.0,156.0,4.0,29.0,4.0,4.0,747.0,646.0,4.0,0.0,105860.0,54705.0,2897.0,17671.0,828.0,12300.0,147153.19999999998,91938.59999999999
0.0,477.0,156.0,4.0,29.0,4.0,4.0,747.0,647.0,4.0,0.0,105860.0,54705.0,2897.0,17671.0,828.0,12300.0,147153.19999999998,92089.59999999999
0.0,477.0,156.0,4.0,29.0,4.0,4.0,747.0,648.0,4.0,0.0,105860.0,54705.0,2897.0,17671.0,828.0,12300.0,147153.19999999998,92390.59999999999
0.0,477.0,156.0,4.0,29.0,4.0,4.0,747.0,649.0,4.0,0.0,105860.0,54705.0,2897.0,17671.0,828.0,12300.0,147153.19999999998,92591.59999999999
0.0,477.0,156.0,4.0,29.0,4.0,4.0,748.0,650.0,4.0,0.0,105860.0,54705.0,2897.0,17671.0,828.0,12300.0,147239.19999999998,92651.59999999999
0.0,477.0,156.0,4.0,29.0,4.0,4.0,749.0,651.0,4.0,0.0,105860.0,54705.0,2897.0,17671.0,828.0,12300.0,147470.19999999998,92766.59999999999
0.0,477.0,156.0,4.0,29.0,4.0,4.0,749.0,652.0,4.0,0.0,105860.0,54705.0,2897.0,17671.0,828.0,12300.0,147470.19999999998,93023.59999999999
0.0,477.0,157.0,4.0,29.0,4.0,4.0,749.0,652.0,4.0,0.0,105860.0,55011.0,2897.0,17671.0,828.0,12300.0,147470.19999999998,93023.59999999999
