q_id,q_status,q_date,wd_date,on_date,county_1,type1,type2,type3,mw1,mw2,mw3
1463,active,2023-11-22,,,plymouth,Solar,,,8.0,,
1466,active,2023-12-05,,,kennebec,Solar,,,23.0,,
1464,active,2023-12-05,,,caledonia,Wind,,,35.0,,
1465,active,2023-12-05,,,kennebec,Solar,Battery,,28.0,,
1468,active,2023-12-12,,,plymouth,Battery,,,76.0,,
1471,active,2023-12-12,,,new haven,Battery,,,135.0,,
1467,active,2023-12-12,,,worcester,Battery,,,69.0,,
1469,active,2023-12-12,,,worcester,Battery,,,190.0,,
1472,active,2023-12-12,,,providence,Battery,,,108.0,,
1470,active,2023-12-12,,,hartford,Battery,,,238.0,,
1475,active,2023-12-18,,,essex,Solar,Battery,,5.0,,
1474,active,2023-12-18,,,norfolk,Battery,,,10.0,,
1476,active,2023-12-18,,,middlesex,Battery,,,5.0,,
1477,active,2023-12-19,,,bristol,Battery,,,10.0,,
1478,active,2023-12-21,,,hampden,Battery,,,50.0,,
1484,active,2023-12-29,,,cumberland,Solar,Hydro,,7.2,,
1481,active,2023-12-29,,,cumberland,Solar,,,2.0,,
1479,active,2023-12-29,,,york,Solar,,,4.5,,
1480,active,2023-12-29,,,york,Solar,,,4.9,,
1483,active,2023-12-29,,,cumberland,Solar,,,5.0,,
1482,active,2023-12-29,,,cumberland,Solar,,,5.0,,
