n_renewable,n_non_renewable,n_storage,mw_renewable,mw_non_renewable,mw_storage
124.0,91.0,0.0,9816.04,23049.899999999998,0.0
125.0,91.0,0.0,9902.04,23049.899999999998,0.0
126.0,90.0,0.0,10006.04,22983.899999999998,0.0
127.0,90.0,0.0,10110.04,22983.899999999998,0.0
128.0,90.0,0.0,10214.04,22983.899999999998,0.0
129.0,90.0,0.0,10318.04,22983.899999999998,0.0
130.0,90.0,0.0,10422.04,22983.899999999998,0.0
130.0,91.0,0.0,10422.04,23191.899999999998,0.0
130.0,92.0,0.0,10422.04,23779.899999999998,0.0
129.0,91.0,0.0,10896.04,23184.899999999998,0.0
130.0,91.0,0.0,11497.04,23184.899999999998,0.0
130.0,92.0,0.0,11497.04,23625.899999999998,0.0
131.0,92.0,0.0,11550.04,23625.899999999998,0.0
132.0,92.0,0.0,11580.04,23625.899999999998,0.0
133.0,92.0,0.0,11589.640000000001,23625.899999999998,0.0
133.0,93.0,0.0,11589.640000000001,24463.899999999998,0.0
134.0,93.0,0.0,11589.960000000001,24463.899999999998,0.0
134.0,94.0,0.0,11589.960000000001,25275.899999999998,0.0
134.0,94.0,0.0,11589.960000000001,25072.899999999998,0.0
134.0,95.0,0.0,11589.960000000001,25916.899999999998,0.0
134.0,96.0,0.0,11589.960000000001,27048.899999999998,0.0
135.0,95.0,0.0,11839.960000000001,25933.899999999998,0.0
136.0,95.0,0.0,11913.960000000001,25933.899999999998,0.0
136.0,96.0,0.0,11913.960000000001,27013.899999999998,0.0
136.0,97.0,0.0,11913.960000000001,27088.899999999998,0.0
136.0,98.0,0.0,11913.960000000001,27326.899999999998,0.0
137.0,98.0,0.0,12039.960000000001,27326.899999999998,0.0
137.0,99.0,0.0,12039.960000000001,27389.899999999998,0.0
137.0,100.0,0.0,12039.960000000001,27499.899999999998,0.0
137.0,101.0,0.0,12039.960000000001,27609.899999999998,0.0
137.0,102.0,0.0,12039.960000000001,27843.899999999998,0.0
137.0,103.0,0.0,12039.960000000001,28077.899999999998,0.0
137.0,104.0,0.0,12039.960000000001,28383.899999999998,0.0
137.0,105.0,0.0,12039.960000000001,28971.899999999998,0.0
137.0,106.0,0.0,12039.960000000001,29232.899999999998,0.0
137.0,107.0,0.0,12039.960000000001,29463.899999999998,0.0
137.0,108.0,0.0,12039.960000000001,29664.899999999998,0.0
138.0,108.0,0.0,12044.960000000001,29664.899999999998,0.0
138.0,109.0,0.0,12044.960000000001,30247.899999999998,0.0
139.0,109.0,0.0,12061.960000000001,30247.899999999998,0.0
139.0,110.0,0.0,12061.960000000001,31198.899999999998,0.0
139.0,111.0,0.0,12061.960000000001,31517.899999999998,0.0
140.0,111.0,0.0,12066.960000000001,31517.899999999998,0.0
140.0,112.0,0.0,12066.960000000001,31531.899999999998,0.0
140.0,113.0,0.0,12066.960000000001,31628.899999999998,0.0
140.0,114.0,0.0,12066.960000000001,31747.899999999998,0.0
140.0,115.0,0.0,12066.960000000001,32199.899999999998,0.0
140.0,116.0,0.0,12066.960000000001,33030.899999999994,0.0
141.0,116.0,0.0,12094.960000000001,33030.899999999994,0.0
142.0,116.0,0.0,12096.960000000001,33030.899999999994,0.0
142.0,117.0,0.0,12096.960000000001,33370.899999999994,0.0
143.0,117.0,0.0,12139.960000000001,33370.899999999994,0.0
143.0,118.0,0.0,12139.960000000001,34263.899999999994,0.0
143.0,119.0,0.0,12139.960000000001,35156.899999999994,0.0
144.0,118.0,0.0,12159.960000000001,34568.899999999994,0.0
145.0,118.0,0.0,12179.960000000001,34568.899999999994,0.0
146.0,118.0,0.0,12199.960000000001,34568.899999999994,0.0
147.0,118.0,0.0,12219.960000000001,34568.899999999994,0.0
147.0,118.0,0.0,12219.960000000001,34568.899999999994,0.0
146.0,118.0,0.0,12242.960000000001,34568.899999999994,0.0
147.0,118.0,0.0,12321.960000000001,34568.899999999994,0.0
148.0,118.0,0.0,12399.960000000001,34568.899999999994,0.0
149.0,118.0,0.0,12419.960000000001,34568.899999999994,0.0
150.0,118.0,0.0,12439.960000000001,34568.899999999994,0.0
151.0,118.0,0.0,12459.960000000001,34568.899999999994,0.0
152.0,118.0,0.0,12479.960000000001,34568.899999999994,0.0
153.0,118.0,0.0,12499.960000000001,34568.899999999994,0.0
154.0,118.0,0.0,12519.960000000001,34568.899999999994,0.0
155.0,118.0,0.0,12539.960000000001,34568.899999999994,0.0
156.0,118.0,0.0,12559.960000000001,34568.899999999994,0.0
157.0,118.0,0.0,12579.960000000001,34568.899999999994,0.0
158.0,118.0,0.0,12775.960000000001,34568.899999999994,0.0
158.0,118.0,0.0,12752.960000000001,34568.899999999994,0.0
157.0,119.0,0.0,12678.960000000001,34818.899999999994,0.0
156.0,119.0,0.0,12819.960000000001,34818.899999999994,0.0
157.0,119.0,0.0,13035.960000000001,34818.899999999994,0.0
158.0,119.0,0.0,13148.960000000001,34818.899999999994,0.0
158.0,119.0,1.0,13148.960000000001,34818.899999999994,16.0
159.0,119.0,2.0,13389.960000000001,34818.899999999994,16.0
160.0,119.0,3.0,13659.960000000001,34818.899999999994,16.0
161.0,119.0,3.0,13811.960000000001,34818.899999999994,16.0
161.0,120.0,3.0,13811.960000000001,35388.899999999994,16.0
161.0,121.0,3.0,13811.960000000001,36418.899999999994,16.0
162.0,121.0,3.0,13814.660000000002,36418.899999999994,16.0
163.0,121.0,3.0,13817.760000000002,36418.899999999994,16.0
164.0,121.0,3.0,13867.760000000002,36418.899999999994,16.0
164.0,119.0,3.0,13880.760000000002,35555.899999999994,16.0
165.0,119.0,3.0,13978.760000000002,35555.899999999994,16.0
166.0,119.0,3.0,14027.760000000002,35555.899999999994,16.0
167.0,119.0,3.0,14690.760000000002,35555.899999999994,16.0
166.0,119.0,3.0,14927.160000000002,35555.899999999994,16.0
167.0,119.0,3.0,15143.160000000002,35555.899999999994,16.0
167.0,120.0,3.0,15143.160000000002,36725.899999999994,16.0
167.0,121.0,3.0,15143.160000000002,37313.899999999994,16.0
168.0,121.0,3.0,15171.160000000002,37313.899999999994,16.0
168.0,122.0,3.0,15171.160000000002,37889.899999999994,16.0
168.0,122.0,3.0,15206.160000000002,37889.899999999994,16.0
168.0,123.0,3.0,15206.160000000002,38579.899999999994,16.0
168.0,124.0,3.0,15206.160000000002,39229.899999999994,16.0
169.0,124.0,3.0,15402.160000000002,39229.899999999994,16.0
170.0,124.0,3.0,15403.360000000002,39229.899999999994,16.0
170.0,125.0,3.0,15403.360000000002,39391.899999999994,16.0
170.0,126.0,3.0,15403.360000000002,39471.899999999994,16.0
170.0,127.0,3.0,15403.360000000002,39541.899999999994,16.0
170.0,128.0,3.0,15403.360000000002,39643.899999999994,16.0
170.0,126.0,3.0,15441.360000000002,39318.899999999994,16.0
171.0,126.0,3.0,15519.360000000002,39318.899999999994,16.0
172.0,126.0,3.0,15582.360000000002,39318.899999999994,16.0
173.0,126.0,3.0,15582.360000000002,39318.899999999994,16.0
173.0,127.0,3.0,15582.360000000002,39386.899999999994,16.0
174.0,127.0,3.0,16382.360000000002,39386.899999999994,16.0
