q_id,q_status,q_date,wd_date,on_date,county_1,type1,type2,type3,mw1,mw2,mw3
1511,withdrawn,2018-04-16,,,los angeles,Solar,Battery,,38.0,38.0,
1528,active,2018-04-16,,,riverside,Solar,,,79.0,,
1455,active,2018-04-16,,,colusa,Solar,Battery,,84.0,80.0,
1503,withdrawn,2018-04-16,,,sonoma,Battery,,,100.0,,
1517,withdrawn,2018-04-16,,,kern,Solar,,,224.0,,
1475,withdrawn,2018-04-16,,,merced,Wind,,,61.0,,
1468,withdrawn,2018-04-16,,,fresno,Solar,Battery,,1037.0,1037.0,
1513,withdrawn,2018-04-16,,,kern,Solar,Battery,,80.0,40.0,
1467,withdrawn,2018-04-16,,,san joaquin,Battery,,,50.0,,
1494,withdrawn,2018-04-16,,,san luis obispo,Offshore Wind,,,576.0,,
1461,active,2018-04-16,,,alameda,Wind,,,112.0,,
1454,active,2018-04-16,,,santa clara,Battery,,,75.0,,
1498,withdrawn,2018-04-16,,,tulare,Solar,,,110.0,,
1480,withdrawn,2018-04-16,,,fresno,Battery,,,309.0,,
1457,active,2018-04-16,,,santa clara,Battery,,,3.0,,
1520,withdrawn,2018-04-16,,,san bernardino,Wind,,,199.0,,
1509,withdrawn,2018-04-16,,,kern,Solar,Battery,,225.0,29.0,
1474,withdrawn,2018-04-16,,,,Wind,,,2006.0,,
1514,withdrawn,2018-04-16,,,kern,Solar,Battery,,182.0,51.0,
1464,withdrawn,2018-04-16,,,sutter,Battery,,,46.0,,
1463,active,2018-04-16,,,solano,Wind,,,92.0,,
1485,withdrawn,2018-04-16,,,fresno,Solar,Battery,,180.0,90.0,
1516,active,2018-04-16,,,tulare,Solar,Battery,,300.0,240.0,
1523,withdrawn,2018-04-16,,,riverside,Solar,Battery,,900.0,900.0,
1533,withdrawn,2018-04-16,,,san diego,Battery,,,500.0,,
1497,withdrawn,2018-04-16,,,kings,Solar,,,41.0,,
1531,active,2018-04-16,,,imperial,Battery,,,350.0,,
1510,active,2018-04-16,,,kern,Solar,Battery,,500.0,500.0,
1476,withdrawn,2018-04-16,,,solano,Battery,,,204.0,,
1452,withdrawn,2018-04-16,,,stanislaus,Solar,,,220.0,,
1529,active,2018-04-16,,,la paz,Solar,Battery,,515.0,257.0,
1492,withdrawn,2018-04-16,,,solano,Battery,,,150.0,,
1456,active,2018-04-16,,,merced,Solar,,,103.0,,
1505,withdrawn,2018-04-16,,,merced,Solar,Battery,,61.0,41.0,
1534,active,2018-04-16,,,maricopa,Solar,Battery,,225.0,29.0,
1518,active,2018-04-16,,,kern,Solar,Battery,,236.0,382.0,
1525,withdrawn,2018-04-16,,,riverside,Battery,,,1407.0,,
1496,active,2018-04-16,,,colusa,Solar,Battery,,514.0,510.0,
1442,active,2018-04-16,,,santa clara,Battery,,,124.0,,
1466,withdrawn,2018-04-16,,,sutter,Battery,,,74.0,,
1443,active,2018-04-16,,,tulare,Solar,Battery,,40.0,20.0,
1532,active,2018-04-16,,,san diego,Solar,Battery,,90.0,90.0,
1439,operational,2018-04-17,,2021-03-30,,Wind,,,5.0,,
1440,operational,2018-04-17,,2021-03-30,kern,Wind,,,3.7,,
1472,operational,2018-04-18,,2021-07-28,monterey,Battery,,,500.0,,
1441,withdrawn,2018-05-17,,,kern,Solar,,,18.0,,
1536,withdrawn,2018-12-06,,,yuba,Steam Turbine,,,3.4,,
1538,withdrawn,2019-04-05,,,sonoma,Battery,,,41.0,,
1537,withdrawn,2019-04-05,,,yuba,Steam Turbine,,,5.5,,
1655,active,2019-04-12,,,clark,Solar,Battery,,441.0,200.0,
1553,active,2019-04-15,,,santa clara,Battery,,,355.0,,
1673,active,2019-04-15,,,san diego,Battery,,,300.0,,
1619,active,2019-04-15,,,ventura,Battery,,,500.0,,
1575,withdrawn,2019-04-15,,,fresno,Solar,Battery,,203.0,203.0,
1607,withdrawn,2019-04-15,,,san bernardino,Battery,,,250.0,,
1654,active,2019-04-15,,,clark,Solar,Battery,,262.0,255.0,
1620,withdrawn,2019-04-15,,,tulare,Solar,Battery,,102.0,52.0,
1645,active,2019-04-15,,,riverside,Battery,,,680.0,,
1551,withdrawn,2019-04-15,,,santa clara,Battery,,,100.0,,
1602,withdrawn,2019-04-15,,,kern,Solar,Wind,Battery,152.0,168.0,152.0
1583,withdrawn,2019-04-15,,,kings,Solar,Battery,,91.0,90.0,
1609,withdrawn,2019-04-15,,,los angeles,Battery,,,308.0,,
1653,withdrawn,2019-04-15,,,clark,Solar,Battery,,460.0,119.0,
1618,withdrawn,2019-04-15,,,kern,Solar,Battery,,203.0,203.0,
1569,withdrawn,2019-04-15,,,fresno,Solar,,,66.0,,
1601,withdrawn,2019-04-15,,,maricopa,Solar,Battery,,203.0,203.0,
1643,active,2019-04-15,,,riverside,Solar,Battery,,400.0,400.0,
1665,active,2019-04-15,,,imperial,Solar,Battery,,360.0,360.0,
1567,withdrawn,2019-04-15,,,madera,Solar,Battery,,153.0,77.0,
1624,withdrawn,2019-04-15,,,tulare,Solar,Battery,,244.0,64.0,
1576,withdrawn,2019-04-15,,,fresno,Solar,Battery,,203.0,200.0,
1593,active,2019-04-15,,,kings,Solar,Battery,,500.0,500.0,
1652,withdrawn,2019-04-15,,,clark,Solar,Battery,,102.0,51.0,
1640,withdrawn,2019-04-15,,,riverside,Solar,Battery,,514.0,514.0,
1552,active,2019-04-15,,,san francisco,Battery,,,250.0,,
1555,withdrawn,2019-04-15,,,contra costa,Battery,,,650.0,,
1629,active,2019-04-15,,,los angeles,Battery,,,305.0,,
1623,withdrawn,2019-04-15,,,tulare,Solar,Battery,,300.0,150.0,
1646,active,2019-04-15,,,riverside,Battery,,,508.0,,
1579,withdrawn,2019-04-15,,,monterey,Solar,Battery,,30.0,30.0,
1608,active,2019-04-15,,,los angeles,Battery,,,200.0,,
1626,withdrawn,2019-04-15,,,kern,Solar,Battery,,116.0,114.0,
1639,withdrawn,2019-04-15,,,riverside,Battery,,,101.0,,
1668,withdrawn,2019-04-15,,,san diego,Battery,,,51.0,,
1568,active,2019-04-15,,,kings,Solar,Battery,,21.0,21.0,
1667,active,2019-04-15,,,imperial,Solar,Battery,,0.0,150.0,
1578,withdrawn,2019-04-15,,,kings,Battery,,,355.0,,
1617,active,2019-04-15,,,san bernardino,Solar,Battery,,82.0,73.0,
1644,withdrawn,2019-04-15,,,san bernardino,Battery,,,308.0,,
1614,withdrawn,2019-04-15,,,orange,Battery,,,200.0,,
1606,withdrawn,2019-04-15,,,orange,Battery,,,203.0,,
1666,withdrawn,2019-04-15,,,imperial,Solar,Battery,,421.0,211.0,
1661,active,2019-04-15,,,baja california,Wind,,,300.0,,
1615,active,2019-04-15,,,los angeles,Battery,,,200.0,,
1634,withdrawn,2019-04-15,,,kern,Solar,Battery,,203.0,200.0,
1594,withdrawn,2019-04-15,,,kings,Solar,Battery,,254.0,250.0,
1642,active,2019-04-15,,,riverside,Solar,Battery,,518.0,518.0,
1566,withdrawn,2019-04-15,,,san joaquin,Solar,Battery,,56.0,56.0,
1611,active,2019-04-15,,,los angeles,Battery,,,250.0,,
1592,withdrawn,2019-04-15,,,kings,Solar,Battery,,500.0,500.0,
1542,withdrawn,2019-04-15,,,humboldt,Wind,Battery,,55.0,51.0,
1544,withdrawn,2019-04-15,,,colusa,Solar,Battery,,300.0,150.0,
1547,withdrawn,2019-04-15,,,solano,Solar,Battery,,362.0,357.0,
1596,active,2019-04-15,,,kern,Solar,Battery,,818.0,818.0,
1637,withdrawn,2019-04-15,,,riverside,Solar,Battery,,518.0,518.0,
1543,withdrawn,2019-04-15,,,colusa,Solar,Battery,,150.0,75.0,
1658,withdrawn,2019-04-15,,,imperial,Battery,,,200.0,,
1546,withdrawn,2019-04-15,,,mendocino,Battery,,,31.0,,
1586,active,2019-04-15,,,kern,Solar,Battery,,152.0,152.0,
1587,active,2019-04-15,,,kern,Solar,Battery,,102.0,102.0,
1676,withdrawn,2019-04-15,,,san diego,Battery,,,50.0,,
1564,withdrawn,2019-04-15,,,santa clara,Battery,,,100.0,,
1581,withdrawn,2019-04-15,,,fresno,Solar,Battery,,1537.0,1537.0,
1549,withdrawn,2019-04-15,,,santa clara,Battery,,,200.0,,
1610,withdrawn,2019-04-15,,,orange,Battery,,,305.0,,
1657,active,2019-04-15,,,orange,Battery,,,200.0,,
1573,withdrawn,2019-04-15,,,fresno,Solar,Battery,,28.0,28.0,
1541,withdrawn,2019-04-15,,,san joaquin,Solar,Battery,,362.0,357.0,
1630,withdrawn,2019-04-15,,,kern,Solar,Battery,,250.0,125.0,
1650,active,2019-04-15,,,nye,Solar,Battery,,204.0,200.0,
1659,withdrawn,2019-04-15,,,san diego,Battery,,,200.0,,
1570,withdrawn,2019-04-15,,,fresno,Solar,Battery,,51.0,50.0,
1548,withdrawn,2019-04-15,,,santa clara,Battery,,,30.0,,
1584,withdrawn,2019-04-15,,,madera,Solar,,,75.0,,
1616,withdrawn,2019-04-15,,,kern,Solar,Wind,Battery,52.0,65.0,28.0
1621,withdrawn,2019-04-15,,,tulare,Solar,Battery,,200.0,200.0,
1556,withdrawn,2019-04-15,,,sutter,Solar,Battery,,102.0,102.0,
1565,active,2019-04-15,,,napa,Solar,,,25.0,,
1635,withdrawn,2019-04-15,,,kern,Solar,Battery,,407.0,407.0,
1625,active,2019-04-15,,,los angeles,Solar,Battery,,1150.0,1150.0,
1550,active,2019-04-15,,,santa clara,Battery,,,200.0,,
1603,withdrawn,2019-04-15,,,kern,Solar,Battery,,203.0,203.0,
1597,withdrawn,2019-04-15,,,kern,Solar,,,140.0,,
1563,withdrawn,2019-04-15,,,san joaquin,Solar,Battery,,51.0,51.0,
1598,withdrawn,2019-04-15,,,san luis obispo,Wind,,,403.0,,
1545,withdrawn,2019-04-15,,,alameda,Battery,,,99.0,,
1577,withdrawn,2019-04-15,,,madera,Solar,Battery,,153.0,77.0,
1632,active,2019-04-15,,,kern,Solar,Battery,,779.0,672.0,
1669,active,2019-04-15,,,san diego,Battery,,,102.0,,
1641,active,2019-04-15,,,san bernardino,Battery,,,101.0,,
1633,withdrawn,2019-04-15,,,kern,Wind,,,86.0,,
1561,withdrawn,2019-04-15,,,san joaquin,Solar,Battery,,244.0,61.0,
1648,withdrawn,2019-04-15,,,clark,Solar,Battery,,400.0,200.0,
1591,withdrawn,2019-04-15,,,kern,Solar,Battery,,56.0,22.0,
1572,withdrawn,2019-04-15,,,fresno,Solar,,,185.0,,
1604,active,2019-04-15,,,kern,Solar,Battery,,200.0,200.0,
1595,withdrawn,2019-04-15,,,kern,Solar,,,359.0,,
1649,active,2019-04-15,,,clark,Solar,Battery,,300.0,150.0,
1672,withdrawn,2019-04-15,,,san diego,Wind,Battery,,206.0,205.0,
1651,withdrawn,2019-04-15,,,clark,Solar,Battery,,102.0,51.0,
1636,active,2019-04-15,,,riverside,Solar,Battery,,400.0,400.0,
1599,withdrawn,2019-04-15,,,san luis obispo,Offshore Wind,,,627.0,,
1574,withdrawn,2019-04-15,,,fresno,Battery,,,462.0,,
1647,active,2019-04-15,,,clark,Solar,Battery,,700.0,700.0,
1675,operational,2019-04-15,,,san diego,Battery,,,20.0,,
1631,active,2019-04-15,,,kern,Solar,Battery,,500.0,500.0,
1557,active,2019-04-15,,,san joaquin,Battery,,,100.0,,
1670,active,2019-04-15,,,san diego,Battery,,,200.0,,
1605,withdrawn,2019-04-15,,,los angeles,Battery,,,102.0,,
1660,active,2019-04-15,,,tecate,Wind,,,353.0,,
1674,withdrawn,2019-04-15,,,san diego,Battery,,,500.0,,
1627,withdrawn,2019-04-15,,,los angeles,Solar,Battery,,627.0,616.0,
1656,withdrawn,2019-04-15,,,san diego,Battery,,,200.0,,
1554,withdrawn,2019-04-15,,,alameda,Battery,,,101.0,,
1663,active,2019-04-15,,,yuma,Solar,Battery,,460.0,113.0,
1662,active,2019-04-15,,,san diego,Battery,,,51.0,,
1622,withdrawn,2019-04-15,,,tulare,Solar,Battery,,244.0,64.0,
1612,withdrawn,2019-04-15,2021-11-17,,los angeles,Battery,,,200.0,,
1600,withdrawn,2019-04-15,,,san luis obispo,Wind,Battery,,1568.0,319.0,
1638,withdrawn,2019-04-15,,,riverside,Solar,Wind,Battery,209.0,230.0,205.0
1562,withdrawn,2019-04-15,,,stanislaus,Solar,Battery,,244.0,61.0,
1671,active,2019-04-15,,,san diego,Battery,,,27.0,,
1589,withdrawn,2019-04-15,,,san luis obispo,Wind,Battery,,1568.0,319.0,
1664,active,2019-04-15,,,sonora,Battery,,,500.0,,
1590,withdrawn,2019-04-15,,,san luis obispo,Offshore Wind,Battery,,1568.0,319.0,
1560,withdrawn,2019-04-15,,,san joaquin,Solar,Battery,,244.0,61.0,
1582,withdrawn,2019-04-15,,,fresno,Solar,Battery,,153.0,150.0,
1580,withdrawn,2019-04-15,,,merced,Solar,Battery,,67.0,32.0,
1613,withdrawn,2019-04-15,,,los angeles,Battery,,,434.0,,
1585,withdrawn,2019-04-15,,,kern,Solar,,,51.0,,
1628,withdrawn,2019-04-15,,,los angeles,Solar,Battery,,310.0,306.0,
1588,withdrawn,2019-04-15,,,san luis obispo,Offshore Wind,,,1188.0,,
1559,withdrawn,2019-04-15,,,humboldt,Offshore Wind,Battery,,1568.0,319.0,
1571,withdrawn,2019-04-15,,,merced,Solar,Battery,,82.0,42.0,
1539,active,2019-05-07,,,monterey,Battery,,,783.0,,
1540,operational,2019-05-07,,,monterey,Battery,,,365.0,,
1677,withdrawn,2020-04-01,,,kern,Co-Gen,,,60.0,,
1679,operational,2020-04-14,,2021-03-30,kern,Wind,,,1.6,,
1710,withdrawn,2020-04-15,,,fresno,Solar,Battery,,155.0,78.0,
1776,active,2020-04-15,,,san bernardino,Solar,Wind,Battery,207.0,212.0,204.0
1795,active,2020-04-15,,,clark,Solar,Battery,,450.0,450.0,
1713,active,2020-04-15,,,kings,Battery,,,33.0,,
1686,withdrawn,2020-04-15,,,butte,Solar,Battery,,87.0,87.0,
1688,active,2020-04-15,,,shasta,Battery,,,313.0,,
1793,withdrawn,2020-04-15,,,kern,Solar,Wind,Battery,208.0,207.0,204.0
1701,withdrawn,2020-04-15,,,shasta,Battery,,,102.0,,
1695,active,2020-04-15,,,placer,Battery,,,102.0,,
1730,withdrawn,2020-04-15,,,san luis obispo,Battery,,,204.0,,
1737,withdrawn,2020-04-15,,,kern,Solar,Battery,,359.0,179.0,
1687,active,2020-04-15,,,yolo,Solar,Battery,,85.0,85.0,
1812,active,2020-04-15,,,yuma,Solar,Battery,,365.0,311.0,
1774,active,2020-04-15,,,san bernardino,Solar,Battery,,150.0,150.0,
1702,active,2020-04-15,,,san joaquin,Solar,Wind,Battery,410.0,409.0,406.0
1728,active,2020-04-15,,,merced,Solar,Battery,,77.0,77.0,
1799,active,2020-04-15,,,clark,Solar,Battery,,204.0,204.0,
1727,withdrawn,2020-04-15,,,fresno,Battery,,,71.0,,
1753,withdrawn,2020-04-15,,,maricopa,Solar,Battery,,527.0,416.0,
1731,withdrawn,2020-04-15,,,san luis obispo,Battery,,,102.0,,
1796,active,2020-04-15,,,clark,Battery,,,256.0,,
1798,active,2020-04-15,,,inyo,Solar,Battery,,250.0,250.0,
1794,withdrawn,2020-04-15,,,rosamond,Solar,Battery,,305.0,305.0,
1763,active,2020-04-15,,,riverside,Solar,Wind,Battery,204.0,207.0,204.0
1815,active,2020-04-15,,,san diego,Battery,,,103.0,,
1781,withdrawn,2020-04-15,,,santa barbara,Wind,,,772.0,,
1806,active,2020-04-15,,,orange,Battery,,,257.0,,
1684,withdrawn,2020-04-15,,,humboldt,Wind,Battery,,97.0,61.0,
1792,active,2020-04-15,,,tulare,Solar,Battery,,206.0,103.0,
1826,withdrawn,2020-04-15,,,maricopa,Solar,Battery,,253.0,253.0,
1782,active,2020-04-15,,,kern,Other,,,512.0,108.0,
1715,withdrawn,2020-04-15,,,fresno,Solar,Battery,,1700.0,1700.0,
1807,withdrawn,2020-04-15,,,san diego,Battery,,,154.0,,
1757,active,2020-04-15,,,riverside,Solar,Battery,,256.0,256.0,
1775,active,2020-04-15,,,san bernardino,Solar,Battery,,55.0,55.0,
1717,withdrawn,2020-04-15,,,madera,Solar,Battery,,103.0,103.0,
1805,withdrawn,2020-04-15,,,san diego,Battery,,,75.0,,
1716,withdrawn,2020-04-15,,,madera,Solar,Battery,,102.0,50.0,
1801,active,2020-04-15,,,nye,Solar,Battery,,210.0,210.0,
1813,withdrawn,2020-04-15,,,san diego,Battery,,,300.0,,
1802,withdrawn,2020-04-15,,,san diego,Battery,,,21.0,,
1708,withdrawn,2020-04-15,,,santa clara,Battery,,,250.0,,
1704,withdrawn,2020-04-15,,,sutter,Battery,,,152.0,,
1685,withdrawn,2020-04-15,,,alameda,Battery,,,300.0,,
1810,active,2020-04-15,,,san diego,Battery,,,313.0,,
1822,active,2020-04-15,,,maricopa,Solar,Battery,,225.0,225.0,
1823,active,2020-04-15,,,maricopa,Solar,Battery,,474.0,474.0,
1825,active,2020-04-15,,,san diego,Battery,,,102.0,,
1765,withdrawn,2020-04-15,,,los angeles,Battery,,,408.0,,
1797,withdrawn,2020-04-15,,,clark,Solar,Battery,,300.0,150.0,
1723,withdrawn,2020-04-15,,,fresno,Solar,Battery,,52.0,25.0,
1818,active,2020-04-15,,,maricopa,Solar,Battery,,127.0,62.0,
1740,active,2020-04-15,,,kern,Solar,Battery,,102.0,102.0,
1700,active,2020-04-15,,,sonoma,Battery,,,103.0,,
1693,withdrawn,2020-04-15,,,contra costa,Gas,Battery,,14.0,26.0,
1712,withdrawn,2020-04-15,,,fresno,Battery,,,31.0,,
1770,withdrawn,2020-04-15,,,san bernardino,Battery,,,300.0,,
1678,active,2020-04-15,,,maricopa,Solar,Battery,,309.0,309.0,
1749,active,2020-04-15,,,san luis obispo,Solar,Wind,Battery,101.0,210.0,54.0
1689,withdrawn,2020-04-15,,,stanislaus,Solar,Battery,,20.0,10.0,
1739,active,2020-04-15,,,san luis obispo,Other,,,520.0,108.0,
1762,withdrawn,2020-04-15,,,riverside,Battery,,,510.0,,
1691,active,2020-04-15,,,solano,Solar,Wind,Battery,205.0,207.0,204.0
1790,active,2020-04-15,,,kern,Solar,Battery,,55.0,55.0,
1827,withdrawn,2020-04-15,,,imperial,Battery,,,425.0,,
1758,active,2020-04-15,,,riverside,Solar,Battery,,313.0,313.0,
1719,withdrawn,2020-04-15,,,madera,Solar,Battery,,102.0,50.0,
1706,withdrawn,2020-04-15,,,butte,Battery,,,102.0,,
1707,withdrawn,2020-04-15,,,san joaquin,Solar,Battery,,87.0,87.0,
1694,withdrawn,2020-04-15,,,contra costa,Battery,,,103.0,,
1682,withdrawn,2020-04-15,,,san mateo,Battery,,,254.0,,
1780,withdrawn,2020-04-15,,,los angeles,Battery,,,75.0,,
1808,withdrawn,2020-04-15,,,san diego,Battery,,,102.0,,
1771,withdrawn,2020-04-15,,,san bernardino,Solar,Battery,,509.0,509.0,
1711,withdrawn,2020-04-15,,,san benito,Solar,Battery,,115.0,115.0,
1772,withdrawn,2020-04-15,,,san bernardino,Solar,Battery,,156.0,156.0,
1705,active,2020-04-15,,,contra costa,Battery,,,675.0,,
1767,withdrawn,2020-04-15,,,los angeles,Battery,,,153.0,,
1766,active,2020-04-15,,,los angeles,Battery,,,250.0,,
1734,withdrawn,2020-04-15,,,kern,Solar,,,27.0,,
1769,withdrawn,2020-04-15,,,los angeles,Battery,,,300.0,,
1751,active,2020-04-15,,,kern,Solar,Battery,,204.0,102.0,
1738,withdrawn,2020-04-15,,,san luis obispo,Offshore Wind,,,1456.0,,
1773,withdrawn,2020-04-15,,,kern,Solar,Battery,,78.0,78.0,
1748,withdrawn,2020-04-15,,,san luis obispo,Offshore Wind,,,1021.0,,
1683,active,2020-04-15,,,contra costa,Battery,,,102.0,,
1743,withdrawn,2020-04-15,,,kern,Solar,Battery,,103.0,51.0,
1754,withdrawn,2020-04-15,,,maricopa,Solar,Battery,,307.0,306.0,
1787,withdrawn,2020-04-15,,,tulare,Solar,Battery,,464.0,123.0,
1721,withdrawn,2020-04-15,,,kings,Solar,Battery,,355.0,175.0,
1779,active,2020-04-15,,,kern,Solar,Battery,,150.0,150.0,
1697,withdrawn,2020-04-15,,,marin,Battery,,,305.0,,
1729,withdrawn,2020-04-15,,,santa barbara,Solar,Battery,,206.0,103.0,
1761,active,2020-04-15,,,riverside,Solar,Battery,,509.0,509.0,
1783,active,2020-04-15,,,ventura,Battery,,,409.0,,
1809,withdrawn,2020-04-15,,,san diego,Battery,,,30.0,,
1777,withdrawn,2020-04-15,,,kern,Solar,Battery,,152.0,75.0,
1759,withdrawn,2020-04-15,2023-12-21,,riverside,Battery,,,1407.0,1400.0,
1690,active,2020-04-15,,,san joaquin,Battery,,,102.0,,
1788,withdrawn,2020-04-15,,,kern,Solar,Battery,,400.0,200.0,
1786,withdrawn,2020-04-15,,,kern,Solar,Battery,,406.0,406.0,
1791,active,2020-04-15,,,kern,Battery,,,575.0,,
1718,active,2020-04-15,,,merced,Wind,Battery,,60.0,55.0,
1722,withdrawn,2020-04-15,,,kings,Solar,Battery,,250.0,250.0,
1804,withdrawn,2020-04-15,,,san diego,Wind,Battery,,206.0,205.0,
1820,active,2020-04-15,,,san diego,Battery,,,52.0,,
1726,withdrawn,2020-04-15,,,merced,Solar,Battery,,103.0,103.0,
1720,withdrawn,2020-04-15,,,monterey,Battery,,,32.0,,
1756,withdrawn,2020-04-15,,,riverside,Solar,Wind,Battery,207.0,207.0,206.0
1750,active,2020-04-15,,,san luis obispo,Offshore Wind,,,1029.0,,
1733,withdrawn,2020-04-15,2023-11-20,,san luis obispo,Battery,,,632.0,,
1747,withdrawn,2020-04-15,,,san luis obispo,Offshore Wind,Battery,,1568.0,319.0,
1698,withdrawn,2020-04-15,,,santa clara,Battery,,,300.0,,
1755,withdrawn,2020-04-15,,,riverside,Solar,Battery,,200.0,100.0,
1811,withdrawn,2020-04-15,,,san diego,Battery,,,102.0,,
1745,active,2020-04-15,,,kern,Gas,,,656.0,,
1817,withdrawn,2020-04-15,,,san diego,Solar,Battery,,34.0,202.0,
1735,withdrawn,2020-04-15,,,santa barbara,Battery,,,31.0,,
1814,active,2020-04-15,,,san diego,Battery,,,160.0,,
1696,withdrawn,2020-04-15,,,solano,Battery,,,950.0,,
1764,active,2020-04-15,,,riverside,Solar,Battery,,126.0,117.0,
1741,withdrawn,2020-04-15,,,san luis obispo,Solar,Battery,,204.0,104.0,
1709,active,2020-04-15,,,fresno,Solar,Battery,,36.0,36.0,
1824,active,2020-04-15,,,municipality of tecate,Wind,,,1001.0,,
1821,active,2020-04-15,,,san diego,Battery,,,407.0,,
1768,active,2020-04-15,,,san bernardino,Battery,,,313.0,,
1819,withdrawn,2020-04-15,,,san diego,Battery,,,83.0,,
1699,withdrawn,2020-04-15,,,colusa,Solar,Battery,,327.0,167.0,
1736,active,2020-04-15,,,kern,Solar,Battery,,250.0,250.0,
1778,withdrawn,2020-04-15,,,kern,Wind,,,258.0,,
1803,withdrawn,2020-04-15,,,san diego,Battery,,,81.0,,
1752,withdrawn,2020-04-15,,,maricopa,Solar,Battery,,2073.0,1572.0,
1692,withdrawn,2020-04-15,,,humboldt,Offshore Wind,Battery,,1568.0,319.0,
1800,active,2020-04-15,,,clark,Solar,Battery,,409.0,408.0,
1785,withdrawn,2020-04-15,,,kern,Wind,,,100.0,,
1742,withdrawn,2020-04-15,,,san luis obispo,Solar,Battery,,156.0,79.0,
1746,withdrawn,2020-04-15,,,kern,Solar,Battery,,124.0,124.0,
1760,withdrawn,2020-04-15,,,riverside,Solar,Wind,Battery,207.0,207.0,206.0
1725,withdrawn,2020-04-15,,,kern,Solar,Battery,,313.0,388.0,
1732,withdrawn,2020-04-15,,,san luis obispo,Battery,,,102.0,,
1784,active,2020-04-15,,,kern,Wind,,,100.0,,
1703,withdrawn,2020-04-15,,,santa clara,Battery,,,151.0,,
1744,active,2020-04-15,,,kern,Solar,Battery,,103.0,51.0,
1789,active,2020-04-15,,,tulare,Solar,Battery,,200.0,200.0,
1714,withdrawn,2020-04-15,,,fresno,Solar,Battery,,203.0,203.0,
1724,withdrawn,2020-04-15,,,kern,Solar,Battery,,313.0,388.0,
1816,withdrawn,2020-04-15,,,san diego,Gas,,,26.0,,
1680,operational,2020-05-13,,2021-08-19,kern,Solar,,,5.0,,
1828,active,2020-07-14,,,fresno,Battery,,,5.0,,
1829,operational,2020-12-14,,2021-08-09,san bernardino,Gas,,,100.0,,
1830,withdrawn,2020-12-21,,,alameda,Battery,,,56.0,,
1831,active,2021-02-26,,,san luis obispo,Battery,,,405.0,,
1834,operational,2021-03-02,,2022-05-14,san diego,Gas,,,2.8,,
1833,withdrawn,2021-03-23,,,riverside,Battery,,,510.0,,
2070,withdrawn,2021-04-05,,,kern,Solar,Battery,,606.0,606.0,
1832,active,2021-04-15,,,san diego,Battery,,,51.0,,
2088,withdrawn,2021-04-15,,,tulare,Solar,Battery,,215.0,214.0,
2016,withdrawn,2021-04-15,,,san luis obispo,Solar,Battery,,131.0,65.0,
2068,active,2021-04-15,,,tulare,Battery,,,152.0,,
1983,active,2021-04-15,,,kern,Solar,Battery,,102.0,102.0,
1974,withdrawn,2021-04-15,,,monterey,Solar,Battery,,61.0,30.0,
2054,withdrawn,2021-04-15,2022-10-31,,los angeles,Battery,,,214.0,,
2040,withdrawn,2021-04-15,,,riverside,Battery,,,253.0,,
1853,active,2021-04-15,,,butte,Battery,,,205.0,,
2047,withdrawn,2021-04-15,,,riverside,Solar,Battery,,228.0,228.0,
2043,active,2021-04-15,,,san bernardino,Battery,,,252.0,,
2079,withdrawn,2021-04-15,2022-11-11,,tulare,Solar,Battery,,82.0,83.0,
2141,active,2021-04-15,,,clark,Battery,,,256.0,,
1982,withdrawn,2021-04-15,,,kern,Solar,Battery,,102.0,102.0,
2060,active,2021-04-15,,,kern,Battery,,,528.0,,
2012,active,2021-04-15,,,san luis obispo,Offshore Wind,,,629.0,,
2022,active,2021-04-15,,,la paz,Solar,Battery,,380.0,376.0,
1919,active,2021-04-15,,,san mateo,Battery,,,101.0,,
2026,withdrawn,2021-04-15,,,la paz,Solar,Battery,,509.0,515.0,
1877,active,2021-04-15,,,alameda,Battery,,,252.0,,
1856,active,2021-04-15,,,solano,Battery,,,102.0,,
1926,withdrawn,2021-04-15,,,santa cruz,Battery,,,204.0,,
2139,active,2021-04-15,,,l.a,Battery,,,256.0,,
1864,active,2021-04-15,,,sutter,Battery,,,51.0,,
1921,active,2021-04-15,,,san benito,Solar,Battery,,112.0,112.0,
1968,active,2021-04-15,,,kings,Solar,Battery,,1040.0,520.0,
1870,withdrawn,2021-04-15,2022-11-11,,alameda,Solar,Battery,,154.0,150.0,
2171,withdrawn,2021-04-15,2022-11-23,,san diego,Battery,,,261.0,,
2147,active,2021-04-15,,,clark,Solar,Battery,,350.0,350.0,
1949,active,2021-04-15,,,fresno,Solar,Battery,,1182.0,1182.0,
2094,withdrawn,2021-04-15,,,san bernardino,Solar,Battery,,200.0,200.0,
2055,active,2021-04-15,,,kern,Solar,Battery,,623.0,623.0,
2167,active,2021-04-15,,,san diego,Battery,,,71.0,,
2106,withdrawn,2021-04-15,,,esmeralda,Steam Turbine,,,200.0,,
2062,active,2021-04-15,,,los angeles,Battery,,,214.0,,
2078,active,2021-04-15,,,kern,Solar,Battery,,372.0,225.0,
1878,withdrawn,2021-04-15,,,contra costa,Battery,,,202.0,,
2183,withdrawn,2021-04-15,,,san diego,Battery,,,82.0,,
1909,withdrawn,2021-04-15,,,alameda,Battery,,,151.0,,
1847,active,2021-04-15,,,solano,Battery,,,711.0,,
1840,active,2021-04-15,,,napa,Battery,,,252.0,,
2180,active,2021-04-15,,,san diego,Battery,,,313.0,,
